hour,flow_mean_avg__original,flow_mean_avg__slow_trend,flow_mean_avg__diurnal,flow_mean_avg__fast_residual,occupancy_avg__original,occupancy_avg__slow_trend,occupancy_avg__diurnal,occupancy_avg__fast_residual
2025-08-11 10:00:00,0.355432630232061,0.3582485981936513,-0.015655908346246125,0.012839940384655843,0.0522934829654362,0.052269269673993646,-0.005193766966032606,0.005217980257475159
2025-08-11 11:00:00,0.3146180512471987,0.3582485981936513,-0.021658051319174688,-0.021972495627277887,0.0422193026573013,0.052269269673993646,-0.006393923602499459,-0.0036560434141928895
2025-08-11 12:00:00,0.3154681028594026,0.3582485981936513,-0.016719502878705713,-0.026060992455543,0.043046553766308,0.052269269673993646,-0.005530853905197335,-0.003691862002488313
2025-08-11 13:00:00,0.3610645661552415,0.3582485981936513,-0.02375654941752812,0.026572517379118348,0.052061467704662,0.052269269673993646,-0.005347064978707423,0.0051392630093757795
2025-08-11 14:00:00,0.3731064849103498,0.3582485981936513,-0.004227938303870607,0.019085825020569127,0.0546239585265566,0.052269269673993646,-0.00162069623684832,0.0039753850894112715
2025-08-11 15:00:00,0.4100803689793805,0.3582485981936513,0.01721732556578147,0.034614445219947734,0.0613086263564273,0.052269269673993646,0.0035515406225973766,0.0054878160598362796
2025-08-11 16:00:00,0.4173671993850401,0.3582485981936513,0.06096575042754667,-0.0018471492361578842,0.0677119900837816,0.052269269673993646,0.014096161907152868,0.0013465585026350927
2025-08-11 17:00:00,0.4686381859799562,0.3582485981936513,0.07018522329450992,0.040204364491795,0.0831914651012241,0.052269269673993646,0.017460073923253838,0.013462121503976621
2025-08-11 18:00:00,,0.3582485981936513,0.08610175636588246,,,0.052269269673993646,0.021316204374252523,
2025-08-11 19:00:00,,0.3582485981936513,0.048221676885388025,,,0.052269269673993646,0.013416158182290966,
2025-08-11 20:00:00,,0.3582485981936513,,,,0.052269269673993646,,
2025-08-11 21:00:00,,0.3582485981936513,,,,0.052269269673993646,,
2025-08-11 22:00:00,,0.3582485981936513,,,,0.052269269673993646,,
2025-08-11 23:00:00,,0.355432630232061,,,,0.0522450563825511,,
2025-08-12 00:00:00,,0.355432630232061,,,,0.0522450563825511,,
2025-08-12 01:00:00,,0.3582485981936513,,,,0.052269269673993646,,
2025-08-12 02:00:00,,0.3610645661552415,,,,0.0522934829654362,,
2025-08-12 03:00:00,,0.3619514177939463,,,,0.052514341997464895,,
2025-08-12 04:00:00,,0.3610645661552415,,,,0.0522934829654362,,
2025-08-12 05:00:00,,0.3582485981936513,0.03720851630221141,,,0.052269269673993646,0.008877554275645811,
2025-08-12 06:00:00,,0.3582485981936513,0.06379907884973524,,,0.052269269673993646,0.013959169481704786,
2025-08-12 07:00:00,0.4784127378876283,0.3582485981936513,0.05158916805735151,0.06857497163662549,0.0752207430058339,0.052269269673993646,0.010998768331582648,0.011952705000257602
2025-08-12 08:00:00,0.425707340903858,0.3582485981936513,0.03251428057738486,0.034944462132821826,0.063884869844803,0.052269269673993646,0.006621512178971146,0.004994087991838211
2025-08-12 09:00:00,0.3204615042235497,0.3582485981936513,-0.011215359814567616,-0.026571734155533988,0.0434113472299511,0.052269269673993646,-0.0025114515999457737,-0.00634647084409677
2025-08-12 10:00:00,0.3510472238660854,0.3582485981936513,-0.015655908346246125,0.008454534018680224,0.0498649127790144,0.052269269673993646,-0.005193766966032606,0.0027894100710533594
2025-08-12 11:00:00,0.3124983197385958,0.3582485981936513,-0.021658051319174688,-0.024092227135880783,0.0418554337282817,0.052269269673993646,-0.006393923602499459,-0.004019912343212483
2025-08-12 12:00:00,0.3684034378961782,0.3582485981936513,-0.016719502878705713,0.02687434258123261,0.0527352010294936,0.052269269673993646,-0.005530853905197335,0.005996785260697287
2025-08-12 13:00:00,0.331903207114793,0.3582485981936513,-0.02375654941752812,-0.002588841661330183,0.04753975530296,0.052269269673993646,-0.005347064978707423,0.0006175506076737773
2025-08-12 14:00:00,0.3488839145144136,0.3582485981936513,-0.004227938303870607,-0.005136745375367099,0.0496331401958054,0.052269269673993646,-0.00162069623684832,-0.0010154332413399268
2025-08-12 15:00:00,0.3682223159569001,0.3582485981936513,0.01721732556578147,-0.007243607802532678,0.054355977168738,0.052269269673993646,0.0035515406225973766,-0.0014648331278530199
2025-08-12 16:00:00,0.4147258143194132,0.3582485981936513,0.06096575042754667,-0.004488534301784773,0.0672915145033389,0.052269269673993646,0.014096161907152868,0.0009260829221923814
2025-08-12 17:00:00,0.4976069288594382,0.3582485981936513,0.07018522329450992,0.06917310737127698,0.085219712885154,0.052269269673993646,0.017460073923253838,0.015490369287906511
2025-08-12 18:00:00,,0.3582485981936513,0.08610175636588246,,,0.052269269673993646,0.021316204374252523,
2025-08-12 19:00:00,,0.3582485981936513,0.048221676885388025,,,0.052269269673993646,0.013416158182290966,
2025-08-12 20:00:00,,0.3535231155020801,,,,0.052153262043606555,,
2025-08-12 21:00:00,,0.3535231155020801,,,,0.052153262043606555,,
2025-08-12 22:00:00,,0.3535231155020801,,,,0.052153262043606555,,
2025-08-12 23:00:00,,0.3535231155020801,,,,0.052153262043606555,,
2025-08-13 00:00:00,,0.3535231155020801,,,,0.052153262043606555,,
2025-08-13 01:00:00,,0.3535231155020801,,,,0.052153262043606555,,
2025-08-13 02:00:00,,0.3535231155020801,,,,0.052153262043606555,,
2025-08-13 03:00:00,,0.3535231155020801,,,,0.052153262043606555,,
2025-08-13 04:00:00,,0.3582485981936513,,,,0.052153262043606555,,
2025-08-13 05:00:00,,0.3582485981936513,0.03720851630221141,,,0.052153262043606555,0.008877554275645811,
2025-08-13 06:00:00,,0.3582485981936513,0.06379907884973524,,,0.052153262043606555,0.013959169481704786,
2025-08-13 07:00:00,0.5397991407540307,0.3582485981936513,0.05158916805735151,0.1299613745030279,0.0863032131011608,0.052153262043606555,0.010998768331582648,0.0231511827259716
2025-08-13 08:00:00,0.3806680894322573,0.3582485981936513,0.03251428057738486,-0.01009478933877888,0.0550928003076114,0.052153262043606555,0.006621512178971146,-0.0036819739149663014
2025-08-13 09:00:00,0.3229987976473815,0.3582485981936513,-0.011215359814567616,-0.02403444073170219,0.0430270130391793,0.052153262043606555,-0.0025114515999457737,-0.00661479740448148
2025-08-13 10:00:00,0.2869254469971083,0.3582485981936513,-0.015655908346246125,-0.05566724285029685,0.0367857753920749,0.052153262043606555,-0.005193766966032606,-0.010173719685499048
2025-08-13 11:00:00,0.3909242652112003,0.3582485981936513,-0.021658051319174688,0.054333718336723666,0.0581350886701601,0.052153262043606555,-0.006393923602499459,0.012375750229053007
2025-08-13 12:00:00,0.3498267470198203,0.3582485981936513,-0.016719502878705713,0.008297651704874728,0.0486467221603907,0.052153262043606555,-0.005530853905197335,0.0020243140219814776
2025-08-13 13:00:00,0.3640248720089992,0.3582485981936513,-0.02375654941752812,0.02953282323287602,0.0522450563825511,0.052153262043606555,-0.005347064978707423,0.005438859317651968
2025-08-13 14:00:00,0.3516136007720992,0.3582485981936513,-0.004227938303870607,-0.002407059117681495,0.0477261663404176,0.052153262043606555,-0.00162069623684832,-0.0028063994663406373
2025-08-13 15:00:00,0.4953193199755324,0.3582485981936513,0.01721732556578147,0.11985339621609965,0.0710547392315587,0.052153262043606555,0.0035515406225973766,0.015349936565354763
2025-08-13 16:00:00,0.5157707566115695,0.3582485981936513,0.06096575042754667,0.09655640799037149,0.0803984220507353,0.052153262043606555,0.014096161907152868,0.01414899809997588
2025-08-13 17:00:00,0.570775349513959,0.3582485981936513,0.07018522329450992,0.1423415280257978,0.0961195341925612,0.052153262043606555,0.017460073923253838,0.026506198225700803
2025-08-13 18:00:00,,0.3582485981936513,0.08610175636588246,,,0.052153262043606555,0.021316204374252523,
2025-08-13 19:00:00,,0.3582485981936513,0.048221676885388025,,,0.052153262043606555,0.013416158182290966,
2025-08-13 20:00:00,,0.3625447190821204,,,,0.052269269673993646,,
2025-08-13 21:00:00,,0.3625447190821204,,,,0.052269269673993646,,
2025-08-13 22:00:00,,0.36612359398294964,,,,0.052514341997464895,,
2025-08-13 23:00:00,,0.36612359398294964,,,,0.052514341997464895,,
