date,temp_am_min_c,temp_am_max_c,temp_pm_c,rh_am_pct,rh_pm_pct,source_file,day_index,temp_day_mean_c,temp_am_range_c,temp_am_pm_swing_c,rh_day_mean_pct,rh_am_pm_change_pct,temp_rate_c_per_day,rh_rate_pct_per_day,temp_roll_mean_c,rh_roll_mean_pct,temp_roll_slope_c_per_day
2025-06-16,29.6,29.9,29.7,46.0,38,Room 6-Temperature and Relative Humidity June 2025.xlsx,11,29.733333333333334,0.29999999999999716,-0.05000000000000071,42.0,-8.0,-0.06666666666666288,8.0,29.919047619047614,43.5,-0.08452380952381248
2025-06-17,29.6,30.0,29.8,46.0,46,Room 6-Temperature and Relative Humidity June 2025.xlsx,12,29.8,0.3999999999999986,0.0,46.0,0.0,0.06666666666666643,4.0,29.74285714285714,44.285714285714285,-0.09642857142857351
2025-06-18,29.6,30.0,29.7,46.0,46,Room 6-Temperature and Relative Humidity June 2025.xlsx,13,29.766666666666666,0.3999999999999986,-0.10000000000000142,46.0,0.0,-0.03333333333333499,0.0,29.52857142857143,44.357142857142854,-0.1678571428571457
2025-06-19,29.7,30.0,29.8,46.0,49,Room 6-Temperature and Relative Humidity June 2025.xlsx,14,29.833333333333332,0.3000000000000007,-0.05000000000000071,47.5,3.0,0.06666666666666643,1.5,29.26666666666667,45.142857142857146,-0.29642857142857315
2025-06-20,29.6,29.9,28.0,46.0,50,Room 6-Temperature and Relative Humidity June 2025.xlsx,15,29.166666666666668,0.29999999999999716,-1.75,48.0,4.0,-0.6666666666666643,0.5,28.947619047619046,45.857142857142854,-0.41904761904762083
2025-06-21,27.8,29.9,28.1,49.0,45,Room 6-Temperature and Relative Humidity June 2025.xlsx,16,28.600000000000005,2.099999999999998,-0.75,47.0,-4.0,-0.5666666666666629,-1.0,28.509523809523813,47.214285714285715,-0.5345238095238147
2025-06-22,27.4,28.5,28.0,45.0,34,Room 6-Temperature and Relative Humidity June 2025.xlsx,17,27.96666666666667,1.1000000000000014,0.05000000000000071,39.5,-11.0,-0.6333333333333364,-7.5,27.995238095238097,48.0,-0.6059523809523827
2025-06-23,27.6,28.5,26.4,46.0,48,Room 6-Temperature and Relative Humidity June 2025.xlsx,18,27.5,0.8999999999999986,-1.6500000000000021,47.0,2.0,-0.46666666666666856,7.5,27.490476190476194,47.642857142857146,-0.5250000000000017
2025-06-24,26.0,28.2,26.0,50.0,61,Room 6-Temperature and Relative Humidity June 2025.xlsx,19,26.733333333333334,2.1999999999999993,-1.1000000000000014,55.5,11.0,-0.7666666666666657,8.5,27.095238095238095,46.857142857142854,-0.4023809523809583
2025-06-25,25.8,26.5,26.2,58.0,45,Room 6-Temperature and Relative Humidity June 2025.xlsx,20,26.166666666666668,0.6999999999999993,0.05000000000000071,51.5,-13.0,-0.5666666666666664,-4.0,26.776190476190475,46.357142857142854,-0.26547619047619403
2025-06-26,25.7,26.8,26.4,45.0,45,Room 6-Temperature and Relative Humidity June 2025.xlsx,21,26.3,1.1000000000000014,0.14999999999999858,45.0,0.0,0.13333333333333286,-6.5,26.557142857142857,47.142857142857146,-0.13214285714285992
2025-06-27,25.8,27.0,26.4,44.0,41,Room 6-Temperature and Relative Humidity June 2025.xlsx,22,26.399999999999995,1.1999999999999993,0.0,42.5,-3.0,0.09999999999999432,-2.5,26.304761904761904,48.42857142857143,-0.08571428571428882
2025-06-28,25.6,27.1,26.4,42.0,45,Room 6-Temperature and Relative Humidity June 2025.xlsx,23,26.366666666666664,1.5,0.04999999999999716,43.5,3.0,-0.03333333333333144,1.0,26.04285714285714,48.57142857142857,-0.1750000000000024
2025-06-29,25.8,27.0,26.5,45.0,45,Room 6-Temperature and Relative Humidity June 2025.xlsx,24,26.433333333333334,1.1999999999999993,0.10000000000000142,45.0,0.0,0.06666666666666998,1.5,25.804761904761904,51.142857142857146,-0.32261904761904997
2025-06-30,26.1,26.6,24.5,52.0,60,Room 6-Temperature and Relative Humidity June 2025.xlsx,25,25.733333333333334,0.5,-1.8500000000000014,56.0,8.0,-0.6999999999999993,11.0,25.547619047619044,54.285714285714285,-0.3916666666666685
2025-07-01,24.0,26.4,24.3,56.0,57,ROOM 6 - Temp. & RH July 2025.xlsx,26,24.900000000000002,2.3999999999999986,-0.8999999999999986,56.5,1.0,-0.8333333333333321,0.5,25.24761904761905,56.785714285714285,-0.4035714285714295
2025-07-02,24.0,25.1,24.4,65.0,74,ROOM 6 - Temp. & RH July 2025.xlsx,27,24.5,1.1000000000000014,-0.15000000000000213,69.5,9.0,-0.40000000000000213,13.0,24.96190476190476,58.57142857142857,-0.33809523809524217
2025-07-03,24.0,25.1,24.4,66.0,68,ROOM 6 - Temp. & RH July 2025.xlsx,28,24.5,1.1000000000000014,-0.15000000000000213,67.0,2.0,0.0,-2.5,24.64761904761905,59.785714285714285,-0.20595238095238338
2025-07-04,24.0,24.6,24.3,61.0,59,ROOM 6 - Temp. & RH July 2025.xlsx,29,24.3,0.6000000000000014,0.0,60.0,-2.0,-0.1999999999999993,-7.0,24.41904761904762,60.92857142857143,-0.10595238095238302
2025-07-05,24.0,24.8,24.3,58.0,54,ROOM 6 - Temp. & RH July 2025.xlsx,30,24.366666666666664,0.8000000000000007,-0.09999999999999787,56.0,-4.0,0.06666666666666288,-4.0,24.23333333333333,63.57142857142857,-0.12500000000000155
2025-07-06,23.2,25.1,24.4,48.0,59,ROOM 6 - Temp. & RH July 2025.xlsx,31,24.23333333333333,1.9000000000000021,0.25,53.5,11.0,-0.13333333333333286,-2.5,24.104761904761904,60.92857142857143,-0.15476190476190788
2025-07-07,23.6,25.2,23.6,56.0,72,ROOM 6 - Temp. & RH July 2025.xlsx,32,24.133333333333336,1.5999999999999979,-0.7999999999999972,64.0,16.0,-0.09999999999999432,10.5,23.985714285714288,58.785714285714285,-0.1452380952380992
2025-07-08,23.1,23.9,23.8,77.0,73,ROOM 6 - Temp. & RH July 2025.xlsx,33,23.599999999999998,0.7999999999999972,0.3000000000000007,75.0,-4.0,-0.5333333333333385,11.0,23.89047619047619,58.357142857142854,-0.13809523809523985
2025-07-09,23.1,24.2,23.5,55.0,47,ROOM 6 - Temp. & RH July 2025.xlsx,34,23.599999999999998,1.0999999999999979,-0.14999999999999858,51.0,-8.0,0.0,-24.0,23.795238095238094,58.357142857142854,-0.09047619047619128
2025-07-10,23.1,24.5,23.4,54.0,50,ROOM 6 - Temp. & RH July 2025.xlsx,35,23.666666666666668,1.3999999999999986,-0.40000000000000213,52.0,-4.0,0.06666666666666998,1.0,23.714285714285715,59.42857142857143,-0.04166666666666997
2025-07-11,23.0,24.1,23.8,52.0,62,ROOM 6 - Temp. & RH July 2025.xlsx,36,23.633333333333336,1.1000000000000014,0.25,57.0,10.0,-0.03333333333333144,5.0,23.64761904761905,58.785714285714285,0.013095238095236227
2025-07-12,23.1,24.6,23.4,58.0,54,ROOM 6 - Temp. & RH July 2025.xlsx,37,23.7,1.5,-0.45000000000000284,56.0,-4.0,0.06666666666666288,-1.0,23.647619047619052,58.07142857142857,0.0011904761904740992
2025-07-13,23.1,24.4,23.5,58.0,64,ROOM 6 - Temp. & RH July 2025.xlsx,38,23.666666666666668,1.2999999999999972,-0.25,61.0,6.0,-0.03333333333333144,5.0,23.638095238095243,61.357142857142854,-0.01785714285714554
2025-07-14,23.1,24.3,23.6,58.0,61,ROOM 6 - Temp. & RH July 2025.xlsx,39,23.666666666666668,1.1999999999999993,-0.10000000000000142,59.5,3.0,0.0,-1.5,23.60952380952381,65.21428571428571,-0.03214285714286057
2025-07-15,23.1,24.1,23.6,67.0,73,ROOM 6 - Temp. & RH July 2025.xlsx,40,23.600000000000005,1.0,0.0,70.0,6.0,-0.06666666666666288,10.5,23.58571428571429,69.0,-0.04404761904762186
2025-07-16,23.1,24.1,23.4,68.0,80,ROOM 6 - Temp. & RH July 2025.xlsx,41,23.53333333333333,1.0,-0.20000000000000284,74.0,12.0,-0.06666666666667354,4.0,23.542857142857144,67.85714285714286,-0.04761904761905143
2025-07-17,23.1,23.9,23.4,76.0,82,ROOM 6 - Temp. & RH July 2025.xlsx,42,23.46666666666667,0.7999999999999972,-0.10000000000000142,79.0,6.0,-0.06666666666666288,5.0,23.51904761904762,66.78571428571429,-0.03452380952381296
2025-07-18,23.1,23.9,23.4,88.0,79,ROOM 6 - Temp. & RH July 2025.xlsx,43,23.46666666666667,0.7999999999999972,-0.10000000000000142,83.5,-9.0,0.0,4.5,23.514285714285716,67.07142857142857,-0.0011904761904792582
2025-07-19,22.9,23.9,23.4,52.0,44,ROOM 6 - Temp. & RH July 2025.xlsx,44,23.399999999999995,1.0,0.0,48.0,-8.0,-0.06666666666667354,-35.5,23.50952380952381,63.5,0.016666666666663638
2025-07-20,22.9,24.2,23.4,51.0,56,ROOM 6 - Temp. & RH July 2025.xlsx,45,23.5,1.3000000000000007,-0.14999999999999858,53.5,5.0,0.10000000000000497,5.5,23.471428571428568,59.5,-0.005952380952381794
2025-07-21,23.0,24.2,23.7,60.0,63,ROOM 6 - Temp. & RH July 2025.xlsx,46,23.633333333333336,1.1999999999999993,0.09999999999999787,61.5,3.0,0.1333333333333364,8.0,23.51904761904762,54.92857142857143,0.028571428571425923
2025-07-22,23.0,24.2,23.5,48.0,42,ROOM 6 - Temp. & RH July 2025.xlsx,47,23.566666666666666,1.1999999999999993,-0.10000000000000142,45.0,-6.0,-0.06666666666666998,-16.5,23.547619047619044,51.92857142857143,0.03690476190475956
2025-07-23,22.1,24.3,23.4,47.0,45,ROOM 6 - Temp. & RH July 2025.xlsx,48,23.26666666666667,2.1999999999999993,0.19999999999999574,46.0,-2.0,-0.29999999999999716,1.0,23.57619047619048,52.642857142857146,0.021428571428570704
2025-07-24,23.3,24.4,23.7,46.0,48,ROOM 6 - Temp. & RH July 2025.xlsx,49,23.8,1.0999999999999979,-0.15000000000000213,47.0,2.0,0.5333333333333314,1.0,23.48095238095238,52.0,-0.06904761904762126
2025-07-25,23.1,24.3,23.6,53.0,72,ROOM 6 - Temp. & RH July 2025.xlsx,50,23.666666666666668,1.1999999999999993,-0.10000000000000142,62.5,19.0,-0.13333333333333286,15.5,23.495238095238097,51.5,-0.02023809523809682
2025-07-26,23.2,24.2,23.4,61.0,45,ROOM 6 - Temp. & RH July 2025.xlsx,51,23.599999999999998,1.0,-0.3000000000000007,53.0,-16.0,-0.06666666666666998,-9.5,23.495238095238097,54.714285714285715,-0.0023809523809555978
2025-07-27,20.5,24.6,23.4,46.0,52,ROOM 6 - Temp. & RH July 2025.xlsx,52,22.833333333333332,4.100000000000001,0.8499999999999979,49.0,6.0,-0.7666666666666657,-4.0,23.58095238095238,57.857142857142854,0.004761904761901602
2025-07-28,23.0,24.6,23.6,50.0,66,ROOM 6 - Temp. & RH July 2025.xlsx,53,23.733333333333334,1.6000000000000014,-0.1999999999999993,58.0,16.0,0.9000000000000021,9.0,23.566666666666666,60.357142857142854,0.04880952380952191
2025-07-29,23.2,23.9,23.6,64.0,71,ROOM 6 - Temp. & RH July 2025.xlsx,54,23.566666666666663,0.6999999999999993,0.05000000000000426,67.5,7.0,-0.1666666666666714,9.5,23.552380952380954,59.214285714285715,0.06309523809523665
2025-07-30,23.2,24.2,24.2,68.0,68,ROOM 6 - Temp. & RH July 2025.xlsx,55,23.866666666666664,1.0,0.5,68.0,0.0,0.3000000000000007,0.5,23.457142857142856,58.357142857142854,0.0035714285714271
2025-07-31,23.1,24.2,23.8,65.0,64,ROOM 6 - Temp. & RH July 2025.xlsx,56,23.7,1.0999999999999979,0.15000000000000213,64.5,-1.0,-0.1666666666666643,-3.5,23.476190476190474,57.92857142857143,-0.13809523809524024
2025-08-01,23.1,24.2,23.4,59.0,50,Room 3-Temperature and Relative Humidity August 2025.xlsx,57,23.566666666666663,1.0999999999999979,-0.25,54.5,-9.0,-0.1333333333333364,-10.0,23.51904761904762,57.07142857142857,-0.041666666666667934
2025-08-02,21.4,24.1,23.3,50.0,44,Room 3-Temperature and Relative Humidity August 2025.xlsx,58,22.933333333333334,2.700000000000003,0.5500000000000007,47.0,-6.0,-0.6333333333333293,-7.5,23.50952380952381,55.0,-0.03690476190476338
2025-08-03,20.8,24.6,23.5,46.0,46,Room 3-Temperature and Relative Humidity August 2025.xlsx,59,22.96666666666667,3.8000000000000007,0.7999999999999972,46.0,0.0,0.03333333333333499,-1.0,23.566666666666666,52.142857142857146,0.09523809523809315
2025-08-04,23.9,24.6,23.6,43.0,61,Room 3-Temperature and Relative Humidity August 2025.xlsx,60,24.03333333333333,0.7000000000000028,-0.6499999999999986,52.0,18.0,1.0666666666666629,6.0,23.571428571428573,49.142857142857146,0.13214285714285523
2025-08-05,23.1,23.9,23.5,59.0,47,Room 3-Temperature and Relative Humidity August 2025.xlsx,61,23.5,0.7999999999999972,0.0,53.0,-12.0,-0.5333333333333314,1.0,23.485714285714288,48.92857142857143,0.06666666666666281
2025-08-06,23.1,26.1,23.6,51.0,45,Room 3-Temperature and Relative Humidity August 2025.xlsx,62,24.26666666666667,3.0,-1.0,48.0,-6.0,0.7666666666666693,-5.0,23.50476190476191,49.5,-0.057142857142860944
2025-08-07,23.0,24.6,23.6,43.0,44,Room 3-Temperature and Relative Humidity August 2025.xlsx,63,23.733333333333334,1.6000000000000014,-0.1999999999999993,43.5,1.0,-0.533333333333335,-4.5,23.50952380952381,49.142857142857146,-0.18809523809523987
2025-08-08,20.6,24.8,23.5,50.0,56,Room 3-Temperature and Relative Humidity August 2025.xlsx,64,22.96666666666667,4.199999999999999,0.7999999999999972,53.0,6.0,-0.7666666666666657,9.5,23.442857142857147,50.357142857142854,-0.10714285714286205
2025-08-09,21.4,24.3,23.5,54.0,48,Room 3-Temperature and Relative Humidity August 2025.xlsx,65,23.066666666666666,2.900000000000002,0.6499999999999986,51.0,-6.0,0.09999999999999787,-2.0,23.452380952380956,52.357142857142854,-0.0857142857142888
2025-08-10,20.8,24.6,23.6,46.0,41,Room 3-Temperature and Relative Humidity August 2025.xlsx,66,23.0,3.8000000000000007,0.8999999999999986,43.5,-5.0,-0.06666666666666643,-7.5,23.323809523809523,56.142857142857146,0.021428571428567987
2025-08-11,23.0,24.1,23.6,54.0,67,Room 3-Temperature and Relative Humidity August 2025.xlsx,67,23.566666666666666,1.1000000000000014,0.05000000000000071,60.5,13.0,0.5666666666666664,17.0,23.285714285714285,60.57142857142857,0.09523809523809242
2025-08-12,23.2,23.9,23.6,62.0,72,Room 3-Temperature and Relative Humidity August 2025.xlsx,68,23.566666666666663,0.6999999999999993,0.05000000000000426,67.0,10.0,-3.552713678800501e-15,6.5,23.357142857142854,61.642857142857146,0.06904761904761575
2025-08-13,23.0,23.5,23.6,72.0,77,Room 3-Temperature and Relative Humidity August 2025.xlsx,69,23.366666666666664,0.5,0.3500000000000014,74.5,5.0,-0.1999999999999993,7.5,23.43333333333333,60.92857142857143,0.053571428571425904
2025-08-14,23.1,23.8,23.5,70.0,79,Room 3-Temperature and Relative Humidity August 2025.xlsx,70,23.46666666666667,0.6999999999999993,0.04999999999999716,74.5,9.0,0.10000000000000497,0.0,23.419047619047614,62.07142857142857,-0.06547619047619066
2025-08-15,23.2,23.9,23.3,67.0,54,Room 3-Temperature and Relative Humidity August 2025.xlsx,71,23.466666666666665,0.6999999999999993,-0.24999999999999645,60.5,-13.0,-3.552713678800501e-15,-14.0,23.452380952380953,60.714285714285715,-0.0035714285714317797
2025-08-16,22.9,24.4,23.5,47.0,45,Room 3-Temperature and Relative Humidity August 2025.xlsx,72,23.599999999999998,1.5,-0.14999999999999858,46.0,-2.0,0.13333333333333286,-14.5,23.48095238095238,57.357142857142854,0.046428571428568606
2025-08-17,20.4,24.8,23.5,54.0,49,Room 3-Temperature and Relative Humidity August 2025.xlsx,73,22.900000000000002,4.400000000000002,0.8999999999999986,51.5,-5.0,-0.6999999999999957,5.5,23.395238095238092,52.714285714285715,-0.046428571428572145
2025-08-18,23.1,24.7,23.6,57.0,45,Room 3-Temperature and Relative Humidity August 2025.xlsx,74,23.8,1.5999999999999979,-0.29999999999999716,51.0,-12.0,0.8999999999999986,-0.5,23.31904761904762,48.285714285714285,-0.08571428571428742
2025-08-19,23.2,24.6,23.5,43.0,44,Room 3-Temperature and Relative Humidity August 2025.xlsx,75,23.766666666666666,1.4000000000000021,-0.3999999999999986,43.5,1.0,-0.03333333333333499,-7.5,23.233333333333338,46.07142857142857,-0.11309523809524079
2025-08-20,20.3,24.6,23.4,43.0,41,Room 3-Temperature and Relative Humidity August 2025.xlsx,76,22.76666666666667,4.300000000000001,0.9499999999999957,42.0,-2.0,-0.9999999999999964,-1.5,23.147619047619052,46.07142857142857,-0.08571428571428928
2025-08-21,20.6,24.6,23.6,43.0,44,Room 3-Temperature and Relative Humidity August 2025.xlsx,77,22.933333333333337,4.0,1.0,43.5,1.0,0.16666666666666785,1.5,23.14761904761905,45.92857142857143,-0.1476190476190507
2025-08-22,20.3,24.7,23.6,46.0,44,Room 3-Temperature and Relative Humidity August 2025.xlsx,78,22.866666666666664,4.399999999999999,1.1000000000000014,45.0,-2.0,-0.06666666666667354,1.5,23.123809523809523,48.357142857142854,-0.0023809523809537507
2025-08-23,20.7,24.7,23.6,45.0,47,Room 3-Temperature and Relative Humidity August 2025.xlsx,79,23.0,4.0,0.9000000000000021,46.0,2.0,0.1333333333333364,1.0,23.1,52.07142857142857,0.14047619047618864
2025-08-24,20.6,24.7,23.4,56.0,45,Room 3-Temperature and Relative Humidity August 2025.xlsx,80,22.899999999999995,4.099999999999998,0.75,50.5,-11.0,-0.10000000000000497,4.5,23.214285714285715,53.857142857142854,0.14285714285714307
2025-08-25,23.1,24.1,23.7,65.0,71,Room 3-Temperature and Relative Humidity August 2025.xlsx,81,23.633333333333336,1.0,0.09999999999999787,68.0,6.0,0.7333333333333414,17.5,23.323809523809526,54.5,0.15476190476190355
2025-08-26,23.3,23.9,23.6,69.0,70,Room 3-Temperature and Relative Humidity August 2025.xlsx,82,23.600000000000005,0.5999999999999979,0.0,69.5,1.0,-0.03333333333333144,1.5,23.333333333333336,54.285714285714285,0.04761904761904529
2025-08-27,23.1,24.0,23.6,54.0,55,Room 3-Temperature and Relative Humidity August 2025.xlsx,83,23.566666666666666,0.8999999999999986,0.05000000000000071,54.5,1.0,-0.033333333333338544,-15.0,23.304761904761904,54.785714285714285,-0.0571428571428582
2025-08-28,22.9,24.8,23.4,46.0,50,Room 3-Temperature and Relative Humidity August 2025.xlsx,84,23.7,1.9000000000000021,-0.45000000000000284,48.0,4.0,0.13333333333333286,-6.5,23.400000000000002,55.142857142857146,-0.08690476190476498
2025-08-29,20.4,24.8,23.6,43.0,44,Room 3-Temperature and Relative Humidity August 2025.xlsx,85,22.933333333333337,4.400000000000002,1.0,43.5,1.0,-0.7666666666666622,-4.5,23.400000000000002,51.92857142857143,-0.02857142857143393
2025-08-30,20.6,24.5,23.3,54.0,45,Room 3-Temperature and Relative Humidity August 2025.xlsx,86,22.8,3.8999999999999986,0.75,49.5,-9.0,-0.1333333333333364,6.0,23.304761904761904,48.285714285714285,-0.050000000000002334
2025-08-31,23.2,23.9,23.6,54.0,52,Room 3-Temperature and Relative Humidity August 2025.xlsx,87,23.566666666666663,0.6999999999999993,0.05000000000000426,53.0,-2.0,0.7666666666666622,3.5,23.190476190476193,47.92857142857143,-0.0702380952380975
2025-09-01,23.1,24.5,23.3,47.0,44,Room 3-Temperature and Relative Humidity September 2025.xlsx,88,23.633333333333336,1.3999999999999986,-0.5,45.5,-3.0,0.06666666666667354,-7.5,23.166666666666664,48.642857142857146,0.039285714285710975
2025-09-02,20.6,24.9,23.3,43.0,45,Room 3-Temperature and Relative Humidity September 2025.xlsx,89,22.933333333333334,4.299999999999997,0.5500000000000007,44.0,2.0,-0.7000000000000028,-1.5,23.257142857142856,51.5,0.048809523809522075
2025-09-03,20.4,24.5,23.4,54.0,50,Room 3-Temperature and Relative Humidity September 2025.xlsx,90,22.766666666666666,4.100000000000001,0.9499999999999993,52.0,-4.0,-0.16666666666666785,8.0,23.376190476190477,54.92857142857143,0.02380952380952147
2025-09-04,23.1,24.0,23.5,51.0,55,Room 3-Temperature and Relative Humidity September 2025.xlsx,91,23.53333333333333,0.8999999999999986,-0.05000000000000071,53.0,4.0,0.7666666666666657,1.0,23.342857142857145,58.642857142857146,0.04642857142856836
2025-09-05,23.0,24.3,23.4,57.0,70,Room 3-Temperature and Relative Humidity September 2025.xlsx,92,23.566666666666663,1.3000000000000007,-0.25,63.5,13.0,0.03333333333333144,10.5,23.314285714285713,60.57142857142857,0.09761904761904339
2025-09-06,23.3,24.0,23.6,70.0,77,Room 3-Temperature and Relative Humidity September 2025.xlsx,93,23.633333333333336,0.6999999999999993,-0.04999999999999716,73.5,7.0,0.06666666666667354,10.0,23.4,60.57142857142857,0.06666666666666347
2025-09-07,23.1,23.3,23.6,80.0,78,Room 3-Temperature and Relative Humidity September 2025.xlsx,94,23.333333333333332,0.1999999999999993,0.3999999999999986,79.0,-2.0,-0.30000000000000426,5.5,23.552380952380954,59.42857142857143,0.022619047619045183
2025-09-08,23.0,23.9,23.4,62.0,56,Room 3-Temperature and Relative Humidity September 2025.xlsx,95,23.433333333333334,0.8999999999999986,-0.05000000000000071,59.0,-6.0,0.10000000000000142,-20.0,23.447619047619046,60.57142857142857,-0.06071428571428661
2025-09-09,23.0,24.2,23.4,44.0,44,Room 3-Temperature and Relative Humidity September 2025.xlsx,96,23.53333333333333,1.1999999999999993,-0.20000000000000284,44.0,0.0,0.09999999999999787,-15.0,23.342857142857145,57.714285714285715,-0.10952380952381437
2025-09-10,23.4,24.7,23.4,43.0,45,Room 3-Temperature and Relative Humidity September 2025.xlsx,97,23.833333333333332,1.3000000000000007,-0.6499999999999986,44.0,2.0,0.3000000000000007,0.0,23.23333333333333,53.357142857142854,-0.11904761904762136
2025-09-11,20.4,24.4,23.6,60.0,62,Room 3-Temperature and Relative Humidity September 2025.xlsx,98,22.8,4.0,1.2000000000000028,61.0,2.0,-1.0333333333333314,17.0,23.17142857142857,48.142857142857146,-0.14047619047619203
2025-09-12,20.4,24.5,23.6,44.0,43,Room 3-Temperature and Relative Humidity September 2025.xlsx,99,22.833333333333332,4.100000000000001,1.1500000000000021,43.5,-1.0,0.03333333333333144,-17.5,23.08095238095238,46.214285714285715,-0.14285714285714657
2025-09-13,20.3,24.8,23.5,43.0,43,Room 3-Temperature and Relative Humidity September 2025.xlsx,100,22.866666666666664,4.5,0.9499999999999993,43.0,0.0,0.03333333333333144,-0.5,23.109523809523807,46.285714285714285,-0.008333333333335267
2025-09-14,20.4,24.9,23.4,41.0,44,Room 3-Temperature and Relative Humidity September 2025.xlsx,101,22.899999999999995,4.5,0.75,42.5,3.0,0.03333333333333144,-0.5,22.96666666666667,46.285714285714285,0.06547619047618936
2025-09-15,20.5,24.5,23.4,47.0,44,Room 3-Temperature and Relative Humidity September 2025.xlsx,102,22.8,4.0,0.8999999999999986,45.5,-3.0,-0.09999999999999432,3.0,22.995238095238097,45.5,0.045238095238093065
2025-09-16,23.1,24.6,23.5,41.0,48,Room 3-Temperature and Relative Humidity September 2025.xlsx,103,23.733333333333334,1.5,-0.3500000000000014,44.5,7.0,0.9333333333333336,-1.0,22.990476190476187,47.214285714285715,0.0011904761904742195
2025-09-17,20.5,24.6,23.4,43.0,45,Room 3-Temperature and Relative Humidity September 2025.xlsx,104,22.833333333333332,4.100000000000001,0.8499999999999979,44.0,2.0,-0.9000000000000021,-0.5,23.10952380952381,47.285714285714285,0.05952380952380734
2025-09-18,20.9,24.6,23.5,49.0,62,Room 3-Temperature and Relative Humidity September 2025.xlsx,105,23.0,3.700000000000003,0.75,55.5,13.0,0.16666666666666785,11.5,23.152380952380952,47.42857142857143,0.03928571428571042
2025-09-19,20.3,24.6,23.5,49.0,62,Room 3-Temperature and Relative Humidity September 2025.xlsx,106,22.8,4.300000000000001,1.0499999999999972,55.5,13.0,-0.1999999999999993,0.0,23.190476190476186,47.0,-0.020238095238097303
2025-09-20,23.0,24.7,23.4,43.0,44,Room 3-Temperature and Relative Humidity September 2025.xlsx,107,23.7,1.6999999999999993,-0.45000000000000284,43.5,1.0,0.8999999999999986,-12.0,23.11904761904762,47.714285714285715,0.061904761904759985
2025-09-21,21.1,25.1,23.4,43.0,44,Room 3-Temperature and Relative Humidity September 2025.xlsx,108,23.2,4.0,0.29999999999999716,43.5,1.0,-0.5,0.0,23.185714285714283,48.07142857142857,0.04047619047618993
2025-09-22,20.3,25.3,23.6,43.0,42,Room 3-Temperature and Relative Humidity September 2025.xlsx,109,23.066666666666666,5.0,0.8000000000000007,42.5,-1.0,-0.13333333333333286,-1.0,23.309523809523807,46.285714285714285,0.0869047619047594
