time,rms_db_mean,rms_db_std,rms_db_p10,rms_db_p90,centroid_hz_mean,centroid_hz_std,centroid_hz_p10,centroid_hz_p90,rolloff_hz_mean,rolloff_hz_std,rolloff_hz_p10,rolloff_hz_p90,flatness_mean,flatness_std,flatness_p10,flatness_p90,zcr_mean,zcr_std,zcr_p10,zcr_p90,flux_mean,flux_std,flux_p10,flux_p90,mech_frac_mean,mech_frac_std,mech_frac_p10,mech_frac_p90,mid_frac_mean,mid_frac_std,mid_frac_p10,mid_frac_p90,voc_frac_mean,voc_frac_std,voc_frac_p10,voc_frac_p90,high_frac_mean,high_frac_std,high_frac_p10,high_frac_p90,ste_db_mean,ste_db_std,ste_db_p10,ste_db_p90,centroid_hz_clean_mean,centroid_hz_clean_std,centroid_hz_clean_p10,centroid_hz_clean_p90,ste_db_clean_mean,ste_db_clean_std,ste_db_clean_p10,ste_db_clean_p90,voc_activity_frac,transient_rate,n_frames,gap_hours_since_prev
2025-06-06 09:00:00,-24.873926,3.1533575,-28.847130966186523,-20.741615104675294,629.4542990810742,177.14264503266907,469.99833429733354,786.3811004542667,1313.0464356268242,563.3354328033646,718.75,1875.0,0.00085816946,0.0032507086,0.00018184061482315884,0.0011887907166965308,0.027086226568617856,0.011203781998463957,0.021484375,0.0341796875,10.845072425733571,6.182413641684018,4.9644349098205565,17.49961757659912,0.98904276,0.008969568,0.9834110677242279,0.9939706861972809,0.013040063,0.01848824,0.003545284201391041,0.02421534508466721,0.0031956828,0.010220194,0.0005985271942336112,0.0053179044742137195,5.8147805e-05,0.0005333513,4.434676475284505e-06,3.3598510708543475e-05,32.37373,3.1488256,28.41428413391113,36.48700065612793,689.1922485567284,188.26035765244131,513.672367670055,860.2169795099287,31.8375729359247,3.311262657378354,27.639530157687922,36.182137839254416,0.00014237915569160676,0.0001601765501530576,56188,
2025-06-06 10:00:00,-23.542461,2.685458,-26.459303855895996,-19.952845573425293,603.0736715743664,146.90356544419572,458.7442123917549,744.6868772506251,1197.0991791031502,512.4676495088319,656.25,1703.125,0.0005208657,0.0008748037,0.0001665524221607484,0.000837936851894483,0.024677358647098847,0.006566058889037845,0.021484375,0.029296875,10.879460745078227,6.508306837055761,5.01445460319519,17.711878013610843,0.9910692,0.004114608,0.987450224161148,0.9943344175815583,0.009191973,0.008555024,0.0032203573500737552,0.01579415686428547,0.0020762517,0.0053090337,0.0005053730041254312,0.0036945892963558442,3.3569268e-05,0.0008719569,3.770659077417804e-06,2.646049379109173e-05,33.695786,2.6938047,30.7777156829834,37.276227188110354,654.4585866685957,156.20142395840182,500.2834989922453,806.6260822354001,33.31214182442039,2.777697498387018,30.31776720095183,36.98773534127114,9.783169391131112e-05,0.0,112438,1.0
2025-06-06 11:00:00,-25.816683,2.0196474,-28.532446479797365,-23.718978500366212,696.3415615259855,361.4049941345339,531.0284034751393,782.7692902621664,1456.882209528807,675.352804053167,1000.0,1921.875,0.00097499747,0.002214092,0.0003392593062017113,0.001249920472037047,0.03216459258380174,0.03772262586665963,0.021484375,0.03515625,9.636032851940518,6.267841755520342,4.59808201789856,15.213540649414062,0.9888058,0.01633799,0.9843506693840027,0.994120079278946,0.013001133,0.007859322,0.006421821471303701,0.02140792738646269,0.013696298,0.07692145,0.000998017191886902,0.006250702776014808,9.232684e-05,0.0008377822,8.86429988895543e-06,3.8238763227127496e-05,31.425987,2.0066664,28.732667922973633,33.51157569885254,754.088807839863,367.1838424057295,581.8668611391034,855.7558636646095,30.942560322447704,2.173709611093183,27.98039489516733,33.14803743082408,0.008956046888062754,5.336274213344243e-05,112438,1.0
2025-06-06 12:00:00,-29.101526,2.7401996,-32.10125389099121,-25.87844352722168,702.154015923965,106.08025650845458,574.4527508936789,830.464691723616,1578.5382833205856,338.6134118655293,1171.875,2000.0,0.0011560083,0.00066294323,0.0004881410481175408,0.0019557771738618612,0.03209847107405859,0.009736466017528604,0.021484375,0.044921875,8.789950058121558,4.139293076986448,4.2106610298156735,14.334977626800537,0.9820342,0.010015616,0.9693394184112549,0.9917606711387634,0.027819451,0.01792304,0.00986526794731617,0.050526517257094394,0.005267423,0.0042910012,0.0016621133545413613,0.009861923288553955,3.6801077e-05,8.0746686e-05,1.3675315040018177e-05,6.270981684792787e-05,28.182098,2.727661,25.190449714660645,31.391952133178712,780.609565522568,114.84685901305548,644.6338263472325,916.3542351801265,27.18276955929327,2.9068309872142195,24.071585461437525,30.633889736897313,0.0,0.0,112438,1.0
2025-06-06 13:00:00,-28.114683,3.5025532,-31.896510696411134,-22.669028091430665,733.0238008201658,189.07372671079955,516.5305689317371,947.0546016112019,1650.48849143528,616.0425642129306,890.625,2250.0,0.0013579202,0.0012367382,0.0003020487143658102,0.002592021552845836,0.03417572698398228,0.01550319758524654,0.021484375,0.05078125,9.694290362081341,5.178096488048391,4.497975873947143,16.027928161621094,0.9812023,0.010243916,0.9685022354125976,0.9911034107208252,0.026003087,0.019616615,0.005823855428025127,0.05055219680070877,0.0065374635,0.011794587,0.0010013116989284754,0.012481483817100526,5.2259737e-05,0.00044369022,7.819519760232652e-06,7.457462779711932e-05,29.160925,3.4933121,25.39115467071533,34.57958564758301,810.8464723828672,205.41984892321892,566.7978722299767,1043.5019854896789,28.25466241287459,3.7240059563890364,24.281678863037286,34.14351602401352,0.00016898201675590103,0.0,112438,1.0
2025-06-06 14:00:00,-29.543335,2.5750341,-32.65400772094726,-25.766332244873045,748.0448986929526,200.10551660491484,555.2661869801661,957.6021517310618,1734.2733882231535,626.6491003679648,1125.0,2296.875,0.0013693977,0.0014862238,0.00041837827884592114,0.0024419363588094713,0.031518842034415115,0.016336677168550397,0.0166015625,0.0478515625,8.860186872412985,4.425929362462821,3.9683505058288575,14.809844589233403,0.98498267,0.00829506,0.9747321128845214,0.9928505182266235,0.021742761,0.015455137,0.006840106379240751,0.040488848090171815,0.005975657,0.012422219,0.0013855345314368606,0.010488923266530038,0.00013493674,0.0017863181,1.0926215509243775e-05,0.00010215080546913685,27.7469,2.5698185,24.638398742675783,31.508664321899413,845.2617937632616,213.35877306506754,638.5781521565443,1069.718746726886,26.551332470215822,2.6530781332069697,23.384226229208103,30.52187563551771,0.0002224060779132972,0.0,112407,1.0
2025-06-06 15:00:00,-27.266096,2.7094038,-31.074014472961426,-24.16009483337402,684.774486061423,189.36697859868468,500.79922549686347,890.9686612717247,1550.8731756612533,632.1483430689217,968.75,2156.25,0.00090615154,0.0009150819,0.0002882118045818061,0.0017566355410963297,0.028023664639067754,0.014700735987250382,0.015625,0.0439453125,10.319104032959313,5.192457290415568,4.582050514221192,17.303706550598147,0.9859368,0.008214927,0.9765772938728332,0.9931080102920532,0.01764535,0.017199244,0.004812690941616893,0.03764595948159696,0.0047608004,0.010327745,0.000987790373619646,0.009063850902020932,4.7758593e-05,0.0007178693,6.805051725677913e-06,5.5805599913583144e-05,30.005943,2.7005558,26.216266250610353,33.105673217773436,771.4710268843851,202.48825479703098,575.4553669986748,991.739430828902,28.963445517842416,2.7591372643726255,25.091143596507685,32.11660113719814,6.225653248901617e-05,0.0,112438,1.0
2025-06-06 16:00:00,-28.19245,3.0643919,-32.274732208251955,-24.26651840209961,674.6799545793513,166.94018973775414,496.2552900055459,863.1099979924311,1500.926482817197,511.78976845057485,953.125,2062.5,0.0009818104,0.0009816054,0.0002698878786759451,0.0019432412809692325,0.027235904106596525,0.013118786145653061,0.0146484375,0.0419921875,9.720910179170575,5.044491183860315,4.205702304840088,16.562261581420902,0.985867,0.008291826,0.9762641906738281,0.9930889189243317,0.020187136,0.01905845,0.004578299215063453,0.04344120211899281,0.00423181,0.009547976,0.0009777946514077484,0.008241391554474831,5.117616e-05,0.00035720007,6.89762159709062e-06,6.55737538181711e-05,29.089092,3.050208,25.020223999023436,32.98936233520508,765.1479106133511,178.6013110626252,571.3860198633829,964.8716551011792,27.927121513257553,3.158433920903591,23.79946886521732,32.04973322880566,0.00013340685533360608,0.0,112438,1.0
2025-06-06 17:00:00,-27.331959,2.9611127,-30.91506462097168,-23.751016044616698,672.8012517456191,459.25798836861753,442.94482992217024,756.6067615333155,1379.8618460840642,776.5778344070499,718.75,1875.0,0.0009526016,0.0022583439,0.000207188879721798,0.0011241561034694314,0.03360100920896405,0.056526508226621676,0.0146484375,0.0361328125,10.51776479084569,8.248916834512496,4.22855954170227,17.445465087890625,0.98383343,0.043329544,0.9825178384780884,0.9939336180686951,0.01095882,0.0077601876,0.0035592949250712992,0.020944926142692565,0.023127524,0.116769254,0.0007464958354830742,0.005800209287554026,0.00010266586,0.0007247008,5.733425996368169e-06,4.112406022613869e-05,29.930487,2.9538736,26.349298667907714,33.49718246459961,745.0998130920208,467.6016311661062,503.855896032522,835.000879102414,29.11824614717887,3.003381236691441,25.526906502954727,32.70564167449067,0.011188388267311764,0.0,112438,1.0
2025-06-06 18:00:00,-29.25424,2.0797365,-31.69449863433838,-26.487018394470216,614.5016183412482,85.37800426540085,512.9189840372821,716.6124786565982,1350.7758164499546,299.3726432654677,1031.25,1687.5,0.0006971561,0.00033593664,0.000353593536419794,0.001086891116574407,0.024788635250649248,0.007385064952562707,0.0166015625,0.0341796875,8.134318074857916,3.7864285208467776,3.8049869775772094,13.106973361968995,0.9898028,0.004302383,0.9844388842582703,0.9942327857017517,0.015124866,0.007971402,0.006962805101647974,0.024974560737609872,0.002933401,0.0021490492,0.0011989273130893706,0.005061886319890618,2.4729767e-05,0.00019806555,9.644473539083265e-06,3.7504234569496475e-05,28.013878,2.0777862,25.572418785095216,30.777116775512695,685.7357357579758,88.70906353150043,580.6736541647085,790.8493358591629,27.169431311145985,2.070156746905101,24.740457168330163,29.90088925112711,0.0,0.0,112438,1.0
