time,rms_db_mean,rms_db_std,rms_db_p10,rms_db_p90,centroid_hz_mean,centroid_hz_std,centroid_hz_p10,centroid_hz_p90,rolloff_hz_mean,rolloff_hz_std,rolloff_hz_p10,rolloff_hz_p90,flatness_mean,flatness_std,flatness_p10,flatness_p90,zcr_mean,zcr_std,zcr_p10,zcr_p90,flux_mean,flux_std,flux_p10,flux_p90,mech_frac_mean,mech_frac_std,mech_frac_p10,mech_frac_p90,mid_frac_mean,mid_frac_std,mid_frac_p10,mid_frac_p90,voc_frac_mean,voc_frac_std,voc_frac_p10,voc_frac_p90,high_frac_mean,high_frac_std,high_frac_p10,high_frac_p90,ste_db_mean,ste_db_std,ste_db_p10,ste_db_p90,centroid_hz_clean_mean,centroid_hz_clean_std,centroid_hz_clean_p10,centroid_hz_clean_p90,ste_db_clean_mean,ste_db_clean_std,ste_db_clean_p10,ste_db_clean_p90,voc_activity_frac,transient_rate,n_frames,gap_hours_since_prev
2025-08-01 02:00:00,-25.15038,2.054071,-27.900149536132812,-22.633258056640624,581.9833297464509,98.58486821632972,463.59443484409366,704.3661353885424,1172.8068851251842,316.8396456019152,796.875,1578.125,0.00064632477,0.00052479364,0.0002494115731678903,0.0011613860959187156,0.01850294550810015,0.008055565337270818,0.0087890625,0.029296875,13.55770264327368,6.338054932189619,6.4085877418518065,22.267120742797854,0.9937161,0.0041581625,0.9886539340019226,0.9974965453147888,0.012171716,0.009357493,0.004127905052155256,0.023156123235821727,0.001740104,0.0022688897,0.0005209184833802283,0.0033213738817721617,2.8785875e-05,0.00014386384,8.557813089282718e-06,5.0124903646064934e-05,32.11528,2.0277715,29.404671478271485,34.59427947998047,674.4740464244967,109.3129382179189,540.9307671668641,810.0456516023161,30.878455613176804,2.2175824991721185,27.86611739187871,33.590057677287895,0.0,0.0,84875,
2025-08-01 03:00:00,-25.278793,1.9119171,-27.828677368164062,-22.980984115600585,610.0353178352053,156.58376463916693,475.32687955280545,745.2294270894428,1264.5458037246863,486.2793725076157,828.125,1703.125,0.0007732149,0.0012081958,0.00027319826767779887,0.001305552548728883,0.02036106626426329,0.011781647311478927,0.009765625,0.0322265625,13.440230277345243,6.050705432965943,6.606123733520508,21.65749282836914,0.99326813,0.0045265723,0.9879632592201233,0.9972802400588989,0.013024511,0.012522884,0.004558075964450836,0.023839301243424413,0.0027719198,0.00969363,0.0005911431042477488,0.004158291034400463,6.6546025e-05,0.0011164318,9.398602742294315e-06,5.92264434089884e-05,31.985447,1.8875041,29.4663028717041,34.24974899291992,706.3314567979932,171.14714428230582,555.7268242070236,854.860883321025,30.702434057050894,2.057618171315444,27.945307100803962,33.20065222860386,0.00012451195759478472,0.0,112439,1.0
2025-08-01 04:00:00,-25.400799,1.7983124,-27.794956779479982,-23.23245906829834,663.7757390190214,194.91764762028646,504.0256880766734,850.4314969591649,1433.7594663281097,591.1971556943927,890.625,2078.125,0.001066147,0.0020146957,0.00033764404070097954,0.00178465525386855,0.02323472331696135,0.014136317139531413,0.0107421875,0.0361328125,13.280539916866344,5.750299941637581,6.7222801685333256,21.106962394714355,0.9926356,0.004927381,0.9870466887950897,0.9969442486763,0.014785818,0.01752641,0.0052349123172461985,0.026133503392338754,0.0039331033,0.011777686,0.0007504870707634837,0.006213631201535464,0.000118839685,0.0009379905,1.1653416004264728e-05,0.00010896407329710201,31.862505,1.7775254,29.495403861999513,33.998033905029295,765.1575960495952,211.5904586331248,588.9227097678126,971.2675087783415,30.566791754142713,1.9145260543639955,28.008744486537857,32.91420797466765,0.00020455717817819598,0.0,112438,1.0
2025-08-01 05:00:00,-25.393229,1.742545,-27.733885192871092,-23.266633796691895,681.8334976607365,215.26596921808422,512.0779704581455,913.0982538572578,1491.9873897169996,638.7774002023637,906.25,2343.75,0.0011261998,0.0018673501,0.0003605790523579344,0.0019512057071551685,0.025016417033720807,0.01670826390013846,0.01171875,0.0390625,13.188290770192244,5.596248047816555,6.823099422454834,20.762851905822757,0.99215454,0.0051072245,0.9862774312496185,0.9967033803462982,0.015242786,0.017504048,0.005561838299036026,0.026621220074594026,0.005252054,0.017019099,0.0008288460317999125,0.008259897399693728,0.00011475731,0.0007169505,1.2507936389738461e-05,0.00012086896822438578,31.862223,1.7257212,29.544098472595216,33.96273651123047,778.0932294512795,231.2477221385697,592.7921706920046,1032.8891136397842,30.68843621608429,1.8441879767289562,28.21298300804959,32.97862660530326,0.0002934950817339334,0.0,112438,1.0
2025-08-01 06:00:00,-25.154457,1.7714645,-27.516489219665527,-23.054801750183106,847.9096184036911,370.298378325474,539.9650314044222,1352.477217909416,1890.058854657678,1010.4357798370506,984.375,3296.875,0.0027744416,0.006058468,0.00043077099544461814,0.005929076950997117,0.03220188744296857,0.0284027937547619,0.01171875,0.060546875,13.477985236594236,6.219317787551992,6.9046309947967535,21.434151268005373,0.9903229,0.012259022,0.9825452625751495,0.9967942833900452,0.022778008,0.045494307,0.005383257614448666,0.03867115154862405,0.010635973,0.038368512,0.000821676233317703,0.017271396704018116,0.00074236747,0.0038866638,1.7525085240777116e-05,0.0014497968368232255,32.0909,1.757114,29.75569553375244,34.16479072570801,949.6721605243208,390.8214035303492,618.3982792531393,1493.2167157610616,31.117775853275898,1.8789285592951381,28.60715574483547,33.37082993128971,0.0033885341254735945,0.0,112438,1.0
2025-08-01 07:00:00,-25.294437,1.727793,-27.584995841979982,-23.25970573425293,805.0742146024661,334.4251163972222,535.8569704774488,1235.0881574512234,1789.6857601522618,914.6781828330921,984.375,3046.875,0.0023282862,0.0052454225,0.0004146939114434645,0.004647452989593149,0.030470334206407088,0.025366150256687432,0.01171875,0.0537109375,13.294781227878769,6.120654413512312,6.826426362991333,21.013932991027833,0.9908655,0.011086391,0.983807510137558,0.9967834711074829,0.02140612,0.038424,0.005737690208479762,0.03640456944704056,0.009218799,0.032412756,0.0008407116925809533,0.014979731850326064,0.0005139379,0.003629111,1.554079426568933e-05,0.0008317295811139054,31.952215,1.7222933,29.681300354003906,33.958688735961914,902.0894356060777,353.0907317370166,612.7541276745264,1366.5576988322946,30.983334182526377,1.8277351440543979,28.55639460071294,33.15644410678981,0.0030061011401839237,1.7787580711147478e-05,112438,1.0
2025-08-01 08:00:00,-25.216942,1.7112006,-27.521857261657715,-23.149168014526367,754.6741865472884,280.07555307720577,529.1086338092236,1093.086884510601,1650.3768982527622,788.1832076211723,953.125,2734.375,0.001795816,0.003919271,0.00040835719846654683,0.0033588799415156245,0.02778086870918812,0.02168697916674191,0.01171875,0.046875,13.369515853377994,5.865019587334921,6.8241846561431885,21.221078872680664,0.9912053,0.00786651,0.9841956794261932,0.9967613816261292,0.019316101,0.031512205,0.005587733583524823,0.03365820273756981,0.007205942,0.02724234,0.0008085835142992437,0.01030087098479271,0.0003171376,0.0019547543,1.5915962649160065e-05,0.0004497105401242152,32.026268,1.6959858,29.745777130126953,34.06941795349121,847.5489940054321,297.2597620549564,603.8951804197557,1215.426618543097,31.064150529005204,1.8005684142884417,28.629017024860644,33.26861592899421,0.0014856858174830524,0.0,112406,1.0
2025-08-01 09:00:00,-25.089188,1.844946,-27.549151611328124,-22.914992141723634,702.5905022473092,273.49810390394924,498.19296765461456,995.3427871573748,1511.6820287000062,759.0914880123933,859.375,2468.75,0.0013806279,0.0032559817,0.0003124404232949019,0.002432777127251029,0.025457501539723763,0.022163983019496254,0.009765625,0.0419921875,13.19712768917704,6.300669151939748,6.68058958053589,21.006740951538085,0.99204564,0.007696094,0.9853291749954224,0.9972768068313599,0.016650587,0.025945926,0.00455938968807459,0.029726938158273684,0.0069401953,0.030865984,0.0006633291486650705,0.008617029897868628,0.00027133606,0.0027707054,1.173848613689188e-05,0.00023676100245211272,32.16362,1.8504169,29.722671508789062,34.306704711914065,793.7498867942843,290.90790787665185,571.357822467944,1114.0938389506418,31.169932107239507,1.9648559391888305,28.55801824683622,33.50082124991713,0.0014407812235967946,0.0,112439,1.0
2025-08-01 10:00:00,-25.166151,1.7920189,-27.561034774780275,-22.988121604919435,772.6093906510242,325.76851159306386,510.6509664503445,1198.1478227039286,1715.2872583112471,930.835423027225,906.25,3000.0,0.0020442526,0.004732052,0.0003458431077888236,0.004130452359095218,0.027294330403199986,0.021922662615437235,0.0107421875,0.048828125,13.29623262322202,5.829348740921363,6.806629276275635,21.111495208740237,0.9923224,0.0077720303,0.9861787736415863,0.9972776770591736,0.017993098,0.031892773,0.004665776807814837,0.03143842220306397,0.0069175186,0.02480657,0.0007176619954407215,0.010879410430788994,0.0004983208,0.0027720632,1.3231871434982168e-05,0.0008323128800839189,32.091904,1.7704823,29.72543544769287,34.236059951782224,880.2877537058114,349.93206389200304,593.5648188705296,1346.5566401247033,30.90973590817722,1.9413114719402964,28.300168031316254,33.30328416087241,0.0010138921005354061,0.0,112438,1.0
2025-08-01 11:00:00,-25.408623,1.9873772,-28.07023220062256,-23.028164100646972,793.908917322043,346.8922874855219,513.7954993512806,1239.2784379858103,1771.8015984364717,949.3272787249723,921.875,3109.375,0.0020779457,0.0049260594,0.0003389409597730264,0.004095230484381319,0.028497276346186342,0.025772557408188304,0.009765625,0.0517578125,13.597534135267361,6.406873874536525,6.568164348602295,22.027978897094727,0.9923258,0.009924603,0.986114776134491,0.997406542301178,0.01849051,0.03477551,0.004461128544062376,0.03244866766035557,0.009045836,0.035162,0.0007077753951307386,0.013650622125715026,0.000524014,0.0034437662,1.3724427117267623e-05,0.0007876784424297512,31.858255,1.9594587,29.240138435363768,34.196868896484375,903.5113348190622,371.19163067042814,595.8563038225622,1390.3843908037952,30.702037008441454,2.1757435589542253,27.75894756940814,33.32348072895666,0.0020277842010708123,2.6681371066721215e-05,112438,1.0
