time,n_frames,mel00_mean,mel01_mean,mel02_mean,mel03_mean,mel04_mean,mel05_mean,mel06_mean,mel07_mean,mel08_mean,mel09_mean,mel10_mean,mel11_mean,mel12_mean,mel13_mean,mel14_mean,mel15_mean,mel16_mean,mel17_mean,mel18_mean,mel19_mean,mel20_mean,mel21_mean,mel22_mean,mel23_mean,mel24_mean,mel25_mean,mel26_mean,mel27_mean,mel28_mean,mel29_mean,mel30_mean,mel31_mean,mel32_mean,mel33_mean,mel34_mean,mel35_mean,mel36_mean,mel37_mean,mel38_mean,mel39_mean,mel40_mean,mel41_mean,mel42_mean,mel43_mean,mel44_mean,mel45_mean,mel46_mean,mel47_mean,mel48_mean,mel49_mean,mel50_mean,mel51_mean,mel52_mean,mel53_mean,mel54_mean,mel55_mean,mel56_mean,mel57_mean,mel58_mean,mel59_mean,mel60_mean,mel61_mean,mel62_mean,mel63_mean,mel00_std,mel01_std,mel02_std,mel03_std,mel04_std,mel05_std,mel06_std,mel07_std,mel08_std,mel09_std,mel10_std,mel11_std,mel12_std,mel13_std,mel14_std,mel15_std,mel16_std,mel17_std,mel18_std,mel19_std,mel20_std,mel21_std,mel22_std,mel23_std,mel24_std,mel25_std,mel26_std,mel27_std,mel28_std,mel29_std,mel30_std,mel31_std,mel32_std,mel33_std,mel34_std,mel35_std,mel36_std,mel37_std,mel38_std,mel39_std,mel40_std,mel41_std,mel42_std,mel43_std,mel44_std,mel45_std,mel46_std,mel47_std,mel48_std,mel49_std,mel50_std,mel51_std,mel52_std,mel53_std,mel54_std,mel55_std,mel56_std,mel57_std,mel58_std,mel59_std,mel60_std,mel61_std,mel62_std,mel63_std,gap_hours_since_prev
2025-07-23 16:00:00,112500,-27.966808868824508,-25.52438308377458,-25.85336295486768,-25.1043147100491,-29.632617834441927,-30.992491645363703,-34.68118412775411,-35.61020544389725,-38.41069246154474,-40.92992586698817,-43.21571662357701,-43.63551713680585,-42.283980482442644,-43.426751066708036,-44.88776582686212,-46.010926127973136,-45.84434680040359,-45.34746611761305,-46.90995033958223,-48.240625421579146,-48.55007194167243,-48.33395991583506,-48.89052801645332,-49.339658001377316,-48.443456239308254,-47.96353222711351,-49.374364845733645,-49.84037410305871,-49.9596518682607,-49.35813683013916,-50.213574741685655,-50.86145017979092,-51.07529980538262,-51.02485668126424,-51.06272584415436,-51.24503211799622,-51.25838206022475,-51.35016799750646,-51.152240407324896,-50.67639902182473,-50.19191360196061,-49.72210325855043,-49.370538887338505,-49.09351829340193,-48.95058229344474,-48.916310999770694,-48.92916927419451,-49.0034760262892,-49.35835824773788,-49.90558552365621,-50.37928133267297,-50.915142952829996,-51.353201075202094,-51.59919045213488,-51.67389036273532,-51.63658210498386,-51.62099504677666,-51.70126199320475,-51.72822136988322,-51.70479359412299,-51.71098720189413,-51.72906083957248,-51.745979592607284,-51.87440563242595,3.6436384841715936,3.352859771353359,3.100209054795466,3.1310038450022364,3.009071809772082,3.632025716032352,3.7887686879299465,4.1825961516647885,4.09733112070488,4.691141544309191,4.9817088793545174,4.719249252998705,4.4453651026970755,4.568204226093957,4.8125440599428995,5.310876750031442,5.223489518723169,5.295108068809382,5.561935624177083,5.439387594810743,4.949035868495872,4.907457647324198,4.7264598572308305,4.851512579096672,5.241223992732313,5.160057905437378,5.138939354896142,4.997537560266202,4.594340856979465,4.152724879500843,3.6060226488246663,3.3150142169754293,3.145620923686482,3.1708176415362566,3.083817031685273,2.7977231221778127,2.714507672351664,2.559880613285736,2.8619149806877697,3.6099699988634253,4.212099218694649,4.7781767037276435,5.271284891264744,5.634656733808337,5.862007703689539,5.956028163448572,5.991710628843237,5.93520922332163,5.5761036686932774,4.940108775737784,4.306885632647797,3.418533213184488,2.5653849587788446,1.9503547137672113,1.7044800847033623,1.7576198302659103,1.7883846602146003,1.6168254427652695,1.5663230788493638,1.5866453189820868,1.5727181522842266,1.5365182891012164,1.5007094743716005,1.1611565905508938,1.0
2025-07-23 17:00:00,112501,-29.28778225150453,-26.242922641291287,-26.783403718796357,-26.614962323400853,-31.873247994932477,-33.25933771874723,-35.44212678937454,-37.3358383393842,-42.77488619064119,-46.0294226439889,-47.177042386903565,-47.07439481602039,-44.76317011574434,-46.44009665920538,-49.2924224111801,-50.52293830212442,-50.412513770961425,-50.175658691795235,-51.84774540340225,-52.98861303168065,-51.84013433761636,-51.42212504442265,-51.96043039415774,-53.253258853300686,-52.50985599756336,-50.8137647151982,-52.237843440818374,-54.30119681960842,-53.29638297646882,-51.31236863364853,-52.233037422998386,-54.82948144744427,-56.49012607458696,-56.371117327952746,-56.61426282716426,-57.140783106801464,-56.941149529876206,-56.58711175530077,-56.23407756876048,-56.81629572724939,-56.22152755006469,-54.931764541529034,-55.42404549578488,-55.5711444138355,-56.12439571776982,-55.93496828570399,-57.12653723724945,-58.19654970252815,-59.110184158693194,-58.64620022699261,-59.013307570690586,-61.163175831224564,-62.87159518960065,-63.60691014615026,-63.985434778313035,-64.06185584076309,-64.08356193667906,-64.17438137968165,-64.2191862698749,-64.25294510977706,-64.20098382405756,-64.14404109890374,-64.25152788235049,-64.83822730349195,3.494525449480616,3.247463339574625,3.129853945609725,3.3728736414905565,2.894400297477693,3.59099578813701,3.3722438799376326,3.4424916072403953,3.674719231103488,3.82498148713559,3.8807524510848737,3.8207287616546957,3.7508802098020655,3.8070761383313036,3.68409810566797,3.634329361030063,3.686399793395355,3.7303499078061853,3.649680809003673,3.806787416507899,3.498055250356467,3.432430592571311,3.635909188696922,4.401226648050089,4.567303928740621,4.6199393738505075,5.337380946758102,6.784714185835647,6.3020544336965,5.593480020534049,5.658276421998287,7.090563927079727,8.281449844759551,7.868538979569324,7.625591762521945,7.813469039151039,7.627780501823226,7.7527041439433155,8.397118188285605,9.968161314329729,10.371040197330684,9.949600021143347,10.91044354375382,11.510738134610445,12.337147230039154,12.195615072944134,13.680118059498842,15.110860516885023,15.473619889028651,14.244864732784633,13.818174643898022,14.254915001273107,14.67933555293139,14.72692207502657,14.618383778234927,14.518942185374746,14.475437276322689,14.494989279671769,14.483648338478014,14.454955071510135,14.439801596872888,14.424619623089043,14.43165006040723,14.565950190139128,1.0
2025-07-23 18:00:00,112500,-28.440723039881387,-26.02946711992052,-27.102140214042663,-27.13720729731242,-32.707059509014556,-33.73360108344184,-35.24235129086812,-38.39394132759518,-43.7205272133806,-47.12885703026666,-48.1974091303677,-48.05934854309082,-45.52921045193143,-47.08809678360833,-49.96709321985033,-50.68845134045071,-50.452945936219955,-50.26125154461331,-52.72918902279324,-54.56228864761353,-52.93568276614719,-52.369993949161106,-53.3683018468221,-56.181440134277345,-54.733634416826035,-51.80531447179158,-54.37613403940413,-59.52733434630924,-58.12137884151035,-53.77052517218272,-55.200813264304266,-60.45703368707445,-63.61057697324117,-63.74177390913221,-64.04272444560581,-64.57629198939853,-63.77225933610704,-63.09269311805725,-63.59234918983459,-66.01113163998922,-65.90135260801527,-63.82693667732239,-65.56363470901489,-66.35606895518833,-67.39451081518385,-67.28859007388645,-70.54122903263516,-73.18964078926935,-74.42082602011787,-72.7048811964586,-72.94579852405124,-75.47574132473416,-77.60227262688531,-77.93593815863716,-77.97254711551243,-77.8770728326077,-77.86375289811876,-78.01092070826212,-78.05890465720283,-78.10607592595419,-78.05848719302708,-77.96210041931153,-78.05196256481595,-78.83240859403823,3.7030241694791486,3.3024704072567426,3.089681542381868,3.3482879439115516,2.9582945350976595,3.602831038595099,3.3254272130801215,3.162658055270181,3.392837541857367,3.519980029611667,3.697672025161511,3.5317203208097525,3.493468344029941,3.646122673790146,3.798929325026835,3.974330975315102,4.03556869295138,4.102886904878322,4.108420330252566,4.085694364190238,3.9310041865707803,3.9157140896488376,3.928835836977961,3.8339296216471026,3.96380677140655,3.903732024673915,3.867613602814881,3.8257376956972986,3.6766146231157597,3.697095346221076,3.329463928715999,3.6208331502047844,3.7431838880400994,3.8264393912879773,3.892195273043585,3.809279464350016,3.720670514740447,3.543526895786334,3.810881174297825,4.729214221561982,5.249543225742803,5.1452188266480805,5.67437951208065,6.222515094821298,6.744000298710963,6.8781412093157535,8.190438015953381,9.300948941305341,9.078542227524066,7.527881090213368,7.00760453576721,7.069926461234168,7.314948975461113,7.304220155271591,7.245456557038908,7.339430828781673,7.331224827798461,7.132531912319023,7.046255007060732,7.014259304350099,7.096924011228674,7.279232430751563,7.174780563412314,6.11856213920709,1.0
2025-07-23 19:00:00,112500,-26.97272460513327,-25.267411920628284,-27.034745644855498,-25.247653780431747,-30.600345800874496,-33.00862940433078,-33.28493102525923,-35.298677587191264,-39.95344460778131,-43.13845688621309,-44.70603794481701,-44.543485763757495,-42.28943946792602,-44.04698358600193,-47.536146279313826,-48.764671471947565,-48.315229253230626,-47.91807177403768,-50.659587796868216,-52.746759754714965,-51.24777379506429,-50.26273272728814,-51.664311532041765,-55.3279319182078,-54.678068184746635,-51.83604718220181,-54.02883975301955,-59.215575605282254,-56.907484689390394,-52.079124623616536,-53.2492474226888,-58.40273185901218,-62.19932375803629,-62.34884969421387,-62.759920490671796,-63.72797253572252,-63.13653236533271,-62.179996658825345,-62.17024735042996,-64.62927991862827,-64.63485568206787,-62.78025654334174,-64.15260462293837,-64.55377981677586,-65.31686712996589,-65.06336753081428,-65.62826652701484,-65.6385988587104,-66.10566936615838,-66.63414550376045,-67.03434887398613,-67.79118717559814,-68.37339120240954,-68.70965454593235,-68.97392301720514,-69.09467718373617,-69.18705146709866,-69.28958860670302,-69.36153815987481,-69.3825211453247,-69.33293284466214,-69.22815054019505,-69.22759011091445,-69.50288102274577,4.041074845673865,3.4711675388933565,3.022478353187706,3.6326805125139123,3.2777867669638825,3.5525225849724165,3.9922155862127373,3.8991020633438738,4.274580421449583,4.8243623552366115,4.837002328997163,4.392398040128545,4.2573245881640664,4.368308561950371,3.97333252871913,3.917088835387645,4.018085790117359,4.2733602320619655,4.272320048546581,4.185127106713756,4.129887982572669,4.059136017553427,4.210284429063983,4.291320400935808,4.087654420293501,3.939895618366204,3.9780623281481913,4.143747206228351,4.209712969097725,4.328404230215903,4.049963852339846,4.4408878731746775,4.55700720050775,4.495550494579068,4.50875745943373,4.264486761041001,4.066789622227083,4.009580183484627,4.488272011831352,5.426645688336693,5.893889138575627,5.8800457156015415,6.552930997519738,7.180573498222612,7.741992804971445,7.963449817022418,8.472617860881952,8.598411883137626,8.010888045889924,7.276072067095774,6.670155367087097,5.5337188795788705,4.5869492759152655,3.965371168228172,3.429538120585821,3.206957294852452,3.0444060966424273,2.804438223256101,2.637619328056319,2.58218447715059,2.693461907557633,2.937724584668921,2.9208444278588344,2.1506271409967344,1.0
2025-07-23 20:00:00,112499,-23.22294859645036,-24.690257134001538,-26.15026440056817,-25.550628495528542,-29.68704119065097,-32.49897172674202,-35.69732404998685,-37.340327113440566,-40.220812541060816,-42.93569463219905,-45.21163503996466,-45.917994137222465,-43.60058096532005,-45.693994313988426,-48.22423400574067,-49.47216147672181,-48.974264108867324,-48.616930424766004,-50.59025624964852,-53.017367289216125,-52.08451628042215,-51.17536097611585,-51.67658857959787,-54.8729191612844,-53.55094300138354,-51.583030020158866,-53.711778664415355,-58.300395072488264,-55.307358702900856,-50.288575248413764,-51.467227654102786,-56.54090659671085,-60.68267245118839,-60.51543663900154,-60.633435509891704,-61.5280977902787,-61.24551787748679,-60.546502242263244,-60.233199979908434,-62.289463994267756,-62.05889888548074,-60.39543237081649,-61.69410316557075,-62.38496765575701,-64.20761686178469,-64.27355271839409,-66.62336268942647,-68.40381042604167,-69.24070180989703,-68.95377477569868,-68.89946280225209,-70.42985085582556,-71.97477012232933,-72.30183404620647,-72.50037513298336,-72.56613086989715,-72.69885864178467,-72.97799855239707,-73.22286491014944,-73.30885757270507,-73.08341620609056,-72.89755465767986,-72.98771159778744,-74.03675129544175,4.523395654904967,3.6063273011627532,3.577170732451482,3.4432107611874194,3.597727468136129,4.214244129035354,3.396213428916061,3.288631456938617,3.6007090130553365,3.6440250771825937,3.6633348882404473,3.7216994586240624,3.6765690190321965,3.6983267697480966,4.022532612747537,4.121488774980538,4.268415955707827,4.438236614663325,4.35466564879291,4.3267025813405064,4.131622402333874,3.9171451897388803,4.087121421755793,4.0266436982534115,4.13320898147477,4.023480356864981,4.02536588167469,4.28479037050905,4.017340154046013,4.012510771579306,3.7979380802368388,4.315412140104149,4.199856625396649,4.1408867159262766,4.12614873648932,4.168256752739305,4.122080079789972,4.234816048944568,4.328828220376892,4.87891223782395,5.270297833917059,5.131136954517752,5.617517350706839,6.349878021275723,7.097618514922331,7.341984619793517,8.343311097219848,9.252660021473272,9.180958165834603,8.242398410487237,7.354959013839134,7.388652197767274,7.545850056665089,7.2940300544393555,7.114782682827782,7.085573752655559,6.96018569892777,6.694211416367414,6.470078838082256,6.3952124648825,6.592309538790734,6.807035365288455,6.77872826998526,5.8175789668599345,1.0
2025-07-23 21:00:00,112504,-21.53740103590381,-22.82164179787971,-25.077559445945788,-24.353355685978638,-27.944006987946526,-28.77669885733605,-35.59341027151256,-38.25000544718342,-40.22478003187996,-42.81397236323429,-45.16192082764371,-46.2008698362549,-43.8879755541109,-45.63203656341988,-48.03462128906071,-49.38132054412601,-49.53256531786734,-49.07141127102678,-50.40126816243779,-52.94570280181847,-52.772151816546526,-52.38256235135565,-52.478312020441514,-54.64029085709887,-53.168183390636294,-51.82938712654756,-53.53742861858788,-57.24892019884334,-55.1471484663569,-50.53459609047342,-51.63848843144665,-55.93993619327854,-59.34990584929145,-59.164654222430215,-59.893259014410596,-60.72131703033527,-60.0070906210478,-58.89031876906014,-58.49841341865204,-60.52728226273343,-60.15597662636322,-58.91379517067176,-59.85990471573903,-59.78272530721972,-61.162693318182754,-60.97268687831909,-64.38693410863851,-66.9476357141006,-68.40612191559876,-68.25711147757892,-68.24792579164175,-70.09636012663384,-73.3064540512979,-74.67745936823071,-75.52164600743666,-75.79887495967917,-75.92444060569822,-76.1094728567298,-76.32662073816368,-76.34830403770431,-76.10223830181107,-75.89451966400651,-75.95695062528962,-77.17878256571088,4.1810019486085555,3.6335380622437654,3.3591200715315654,3.55403633688766,3.1278430704575038,3.9167682656136003,3.080620551448195,3.29334222517294,3.5805303894483576,3.451063847800846,3.4991077959207786,3.495039931787522,3.5300064923390333,3.6671785843397156,4.018618876433578,4.172241310436396,4.255286412329072,4.35027296163736,4.471507631430446,4.170427373576423,3.989007733400625,3.8735464543269176,3.896503681397578,3.8773015546831457,4.0449552186446684,3.8755528721923604,3.990056212313881,4.135522090731533,4.00917164389727,4.333053467774386,4.189969823357542,4.389587932814718,4.246722440225034,4.0478800207542225,3.9471131396877372,3.812067242180518,3.72921712501425,3.79571569462935,3.998352716643867,4.6459895536486036,5.173706828135162,5.382236089732758,6.030423366585322,6.683545599769124,7.5503163594795994,7.985019999100233,9.821523755142387,11.273450887569918,11.334240223663436,10.320867704208428,9.296518124003503,8.856894465335639,8.981567231169889,8.395134775445857,8.038998169533146,7.854756098120845,7.674867172988579,7.411215166654811,7.15828859658508,7.180652632555703,7.534292720733378,7.8955207178189974,7.859811208500378,6.4962143005793855,1.0
2025-07-23 22:00:00,112500,-21.667336427883573,-23.901480408944025,-25.497144817962646,-26.325476478703816,-27.826726155344645,-25.15404661426968,-33.395053536258274,-38.51065491949717,-40.69241724734836,-42.645966406555175,-45.27030152364943,-45.507993809577094,-43.1092270366923,-43.88564417031182,-45.80037298828125,-47.51279964050293,-47.71391746008131,-47.68220689222548,-48.88891212265015,-51.54804490848965,-52.268645273047554,-53.22655500460307,-53.93894639318678,-55.95131614590115,-54.705767551812066,-53.0765853397878,-53.75339802000258,-57.944810105090674,-55.578779950239394,-50.567302247038945,-51.29079533490923,-55.53480891747369,-58.79157107811822,-58.97239866129557,-59.78905215362549,-61.577051582683985,-60.33484253358629,-59.205006445244685,-58.61648211783515,-60.47350609288534,-60.64679247621324,-60.45649679563734,-61.61118793012831,-61.83073738591512,-62.98661968536377,-61.73494848075019,-65.03450631093344,-68.53022040822347,-70.1248384944068,-70.73701764104207,-70.99792555026585,-73.28634304884169,-76.25925021372477,-78.19416306976318,-80.07150350029839,-80.61762472968208,-80.69632930587768,-80.89590047356499,-80.78952223609076,-80.74259581646389,-80.93137627912733,-81.01058596986559,-81.02465185760498,-81.7782995203654,4.291400433461726,3.351647439599429,3.4928712146836496,3.4537232582098762,3.3167589080386968,5.003817582798807,3.5160831178435785,3.183750749557525,3.3462919198789742,3.188058783701018,3.250397883384023,3.360386705249062,3.2581917779961005,3.39829630453966,3.5868328961410167,3.3613405757784514,3.4817053096517347,3.4523843730186736,3.487430925801294,3.4810056973783325,3.54313023081067,3.485876357776701,3.543710790729346,3.211858955669747,3.3775584179010627,3.328708644747028,3.76040986002883,3.337084346713783,3.4185030248023285,3.9064479775631353,3.5794764120674523,3.7358570375281657,3.7275040270335333,3.3979337309494335,3.2849897070392826,3.068679565707523,3.1519598744985946,3.1162899334148206,3.174681273893042,3.393476569097683,3.748836235414712,3.9341455759115966,4.39951688482671,4.9831193432261855,5.5935792763883825,5.706931155114134,7.078130858543587,8.604498389425615,8.875545814908687,8.42237013603248,7.549666794059616,6.805358220968422,6.377975445543109,6.153575287685325,6.029437347563457,5.791111140323621,5.570634952757143,5.368428290665142,5.2545328141393375,5.258914356317114,5.584096056544045,5.894127430854611,5.9376574528483665,4.74056427372746,1.0
2025-07-23 23:00:00,112499,-21.610466351813127,-23.35885748463871,-24.59412608736446,-25.186706404994162,-30.18184426534892,-28.880506113370924,-33.666035044295946,-38.32382021480438,-41.2589718155215,-42.985365723570496,-45.90988179001031,-46.22955295164079,-43.79485971158191,-43.9947249576036,-46.006630440949515,-48.41268627781276,-48.43373054064802,-47.744722397918984,-48.16636055453563,-50.40805567371272,-50.96560246010306,-51.495108896648034,-52.66845464782292,-54.15685278785764,-52.2662073962291,-50.84461988040615,-51.62812702970232,-55.84604032325811,-54.45265497272187,-49.688903807673974,-50.68053511530909,-54.90850786132846,-57.873046824179305,-57.78319203130822,-58.35792113318134,-59.692833094449824,-58.92039948560767,-58.22391654187954,-57.7851094022698,-58.92948727200017,-58.923221761815235,-58.84358298989934,-59.941631346770656,-59.89282564962852,-61.33843699108044,-60.64441102950999,-63.33061338729234,-65.85511424581125,-67.77423882727943,-68.73104561647956,-68.64936021988375,-71.18091770617986,-73.97066248660099,-75.4680833161327,-76.45636411370559,-76.70830144788869,-76.81571894827366,-77.01335405133342,-77.16887454420127,-77.21240584060386,-77.13036964727175,-77.04379892310672,-77.09631551871526,-77.84240167767149,4.860287363533371,3.55020967757686,3.187675987123252,3.4087117238572326,2.9599916124682464,3.7441857411501163,3.224845061948815,3.135240903759265,3.257916258986499,3.1962091345429706,3.218835136566921,3.2845483912373945,3.18410867475383,3.3625858768274877,3.4656303364326564,3.35189656476795,3.4736770497249765,3.5305859003488913,3.8287193411558453,3.6613004853824016,3.743903079671053,3.860256797093702,3.992792985454064,3.923303347204035,3.9873469488268096,3.727718288402936,3.944828866548364,4.012598732478274,3.962934607955647,3.970380157716303,3.6427787456467517,3.777733525845161,3.7904050083716467,3.567623590031878,3.5313789522820396,3.568826887579182,3.3756757703475166,3.1761080402534376,3.323165512655856,3.7216152000182126,4.16006565862106,4.576641840752356,5.1832008391821285,5.731142595221728,6.547679158680478,6.684501256078759,8.075546726217523,9.503705989980544,9.782608500136488,9.27825786994355,8.219229314765535,7.525558044792549,7.075362142432411,6.584382422028363,6.296796569233363,6.081391253318318,5.94377225050703,5.693129698116037,5.380093976517634,5.379385854482867,5.624440005637985,5.869091483430314,5.831913586457075,4.7171400320620815,1.0
2025-07-24 00:00:00,112500,-22.116513874638876,-23.326706096233792,-25.021696869573592,-26.015579758235084,-29.74494434074826,-29.248909874458313,-32.304604922451446,-36.501869462009005,-40.367753418333265,-41.133173570098876,-44.231921553022595,-45.094643695576984,-42.48380213313632,-42.328525131115384,-44.21653401497735,-47.23901063981798,-47.61735296957228,-46.98428164712694,-47.07639291150411,-49.32234322628445,-50.31534612786187,-51.06572682826572,-52.32962335205078,-53.7751027865431,-51.76279465666877,-50.328742859912445,-50.67638501030816,-55.04613968788147,-53.573455787531536,-49.227590874040395,-50.18099534244537,-54.18424901193407,-56.88290898206075,-57.10166487226698,-57.83189577940199,-58.78441426722209,-58.15301534669664,-57.66183519331561,-57.06897809312397,-58.25178559865316,-58.273300812021894,-57.80481613822937,-59.072807991773814,-59.24451626378377,-60.510481109212236,-60.35064004204644,-61.425532510850694,-62.3998999768236,-63.33552079491509,-63.817182340426974,-64.11645676879883,-65.48083411120945,-66.80264424554613,-67.61426486431546,-68.0307967030843,-68.09556837622749,-68.11312337641398,-68.24406378184001,-68.38940186357286,-68.43599980424669,-68.38541930821737,-68.32882561526829,-68.37983511094835,-68.82563063049317,4.463737597050947,3.5366041852839696,3.345171401157787,3.343712434368115,2.959540774737207,3.604439795644572,3.26674425938663,3.2240083357814537,3.138980538248843,3.383835527891091,3.3325268232522944,3.3518392734119646,3.3367004412573205,3.5747137990440505,3.6623166049083467,3.401460083396536,3.4923232596566374,3.4505735497700134,3.6779147147561577,3.440987225060695,3.5450186921437106,3.6019919777752554,3.648299443094291,3.6229898473422626,3.824505737568182,3.599548526598817,3.8441524175614714,3.626482979421878,3.6222825657258464,3.77917879114124,3.428345760144502,3.4488609950552624,3.4287733387674835,3.3215726376216694,3.334161220473926,3.2907249354647963,3.25239851073742,3.1812762855619,3.29121492342832,3.6588828130212145,4.070263265308289,4.432095269061108,4.958680931192401,5.3344026387456625,5.928374854073008,6.145992729218866,7.000931634812437,7.976390883456025,8.214607165538615,7.78958899234778,7.119227973458042,6.99166621108452,7.333742192764958,7.687215022705504,7.9647175368332,7.966153318522882,7.96792020266358,7.975077995534311,7.935265601297349,7.955828903330257,8.018302387782754,8.101702313449882,8.141130867699776,8.10788481625678,1.0
2025-07-24 01:00:00,112499,-20.60073644130338,-21.486549978865565,-21.400517073933,-22.08121408264701,-28.752184065798943,-28.477728692320433,-29.38361712968797,-33.53998059620068,-38.70462312664371,-39.69299659419248,-42.89968982477958,-44.01580264502016,-42.20187672531203,-41.51557872717522,-42.24556736240847,-45.80850785288434,-47.49394742761754,-46.97499892022424,-46.997112258588864,-49.24317916581757,-50.35500171292857,-51.56727239332595,-51.82949575693209,-52.731571083322144,-51.180020092451294,-49.69274935244111,-50.374953525159775,-54.356127381241585,-53.29789908657144,-49.43564014608851,-50.263518241932374,-53.61742749159622,-56.20113637991825,-56.48977795830547,-56.841273066196415,-58.12892335481801,-57.51417535526647,-56.60318211158147,-55.759659415483526,-56.565025469302256,-56.89585405635463,-56.79438246443759,-57.73476905129914,-57.78730915008236,-59.16089859573602,-59.30548290678698,-60.227521845609424,-60.58436309175375,-61.08823754691462,-61.5514543035613,-61.951051465981735,-62.77710998950436,-63.44530181180142,-63.87216896600889,-64.17030989045769,-64.19284358117973,-64.15252189528401,-64.24189353429799,-64.32460722303045,-64.35080749388223,-64.46466220172147,-64.55908573482839,-64.5861083973626,-65.05805536123876,4.13852848213354,3.7461121484366675,3.8298389164827324,4.1749757392540445,2.96180087328232,3.5682188949508906,3.777250810628412,3.5664566531856705,3.1977555170748393,3.455033236942894,3.2748086214469954,3.303023978956614,3.0940420821262347,3.40266800970881,3.6848534319167734,3.365742067403414,3.374479424448382,3.334586560389418,3.5971863515101314,3.3090087800690204,3.3619192580267496,3.356222008894517,3.490164721033969,3.3813733736246503,3.5305729100022925,3.4911046765271836,3.7054828453800983,3.501378277726585,3.4114414307149503,3.5136454033355027,3.1932725210708597,3.314793569576037,3.421475816073701,3.442600559736359,3.4754874625195202,3.51984809670307,3.6236240711401764,3.775196396681821,4.065590099675847,4.6043236887406245,5.089946333138296,5.472439994667573,5.900318578411809,6.079516803262308,6.36972806768477,6.275504603622154,6.461625340650158,6.598491980470683,6.332736957084156,5.941803665900937,5.454510718546643,5.007844473203116,5.226995664676322,5.776864472735982,6.476008122321641,6.695696892711032,6.627420101573735,6.527079412594336,6.235706312688521,6.015118271231651,6.294152127981511,6.620793580281433,6.627482622140518,6.71123114532499,1.0
2025-07-24 02:00:00,112500,-20.42862307987637,-21.905543554239273,-20.954369899758234,-20.574095942997403,-28.55951526503669,-29.924899319822522,-29.301942172075908,-32.45449080887688,-38.84333255493164,-40.09467743624369,-42.86405378892687,-43.94583734592862,-42.64144050265842,-41.90878773423089,-42.10999618250529,-45.14792085681491,-46.650930662638345,-45.94491672537062,-45.18817743552314,-48.089345518256295,-49.60672933480157,-50.58713212755839,-51.49036532530043,-52.2723253042433,-50.52611227146573,-49.168404146643745,-49.47455142952389,-54.01211299668206,-52.56114159827338,-48.415038339063855,-49.25758409247716,-52.79532929851956,-54.85555026403639,-55.17094566190084,-55.842165530692206,-57.423772728763154,-56.539851152360704,-55.81828067348904,-54.765302573174374,-55.76282334857517,-56.155285342458086,-56.27320068088955,-57.29287095003764,-57.581933947168984,-59.87002901535034,-60.533595394558375,-63.51977640260485,-65.45961655186123,-66.86621688412137,-67.69605454538133,-67.61517270162794,-70.30060693622166,-72.52757590321859,-74.72901481947157,-76.70521391225179,-77.23783737608169,-76.821359970008,-76.89609157270644,-76.81884926342434,-76.45609885967679,-77.56576259017945,-78.63344027392917,-78.75026569069756,-79.44785650261773,4.279153352199663,3.6078825849148477,3.1801499738007104,3.3798344248535095,2.9745027880217583,3.353671641833841,3.7272868909377497,3.4590584991149167,3.115742092092532,3.2748052140493242,3.0817490598969313,3.135927793963353,3.012367616977937,3.203610612168349,3.3742791222989634,3.0696539609107045,3.2348182071855263,3.154188393612478,3.5722350473616213,3.2006470977821015,3.2070419203138667,3.3281362733874826,3.390884406118965,3.2051211191223743,3.444536708255658,3.2485983404087317,3.5056491637338394,3.238467537199233,3.2928766403930774,3.3744558927964263,2.9343009815918406,2.9832248338250724,3.1329677669766256,2.9787157458894216,2.997066582942992,2.857226645011932,2.949840920832099,2.7873794582829943,2.829834876045799,2.9497405840678548,3.2298065959081472,3.577012108639704,3.8486459462947438,4.180819506175488,4.860158557888367,5.248863077110075,6.2610661672138015,6.876646883684795,6.782645843023959,6.54205245649608,6.065811816384215,5.711093530925739,5.277701422756771,5.25017923359082,5.551726954199846,5.686110711776178,5.569030338504558,5.29826166959956,5.0417209212184275,4.990712889677648,5.543872030607199,6.052539926301338,5.9988759779414425,4.8326550775723245,1.0
