timestamp,ts_source,session_folder,folder_date_hint,folder_matches_exif,t_mean_c,t_p10_c,t_p90_c,t_max_c,hotspot_frac,t_spatial_std_c,bird_frac,ambient_est_c,otsu_thr_c,mask_ok,frame_min_c,frame_max_c,frame_mean_c,n_pixels,make,model,source_path
2025-06-06 11:09:22,exif,6 June,2025-06-06,True,33.955296871655314,33.016199829087725,34.723534111621575,35.75056283419508,0.509592795614722,0.620154406104601,0.2660416666666667,31.726848463543945,32.79827006328052,True,28.448273468454715,35.75056283419508,32.264163082863845,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/6 June/FLIR0576.jpg
2025-06-06 11:09:25,exif,6 June,2025-06-06,True,33.860582539703806,32.8936230593597,34.61330344031143,35.40085252327418,0.4926516249223763,0.6292502562285752,0.2516145833333333,31.656946024160334,32.719457428312666,True,28.43194750489704,35.40085252327418,32.15300575584817,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/6 June/FLIR0578 (1).jpg
2025-06-06 11:09:25,exif,6 June,2025-06-06,True,33.860582539703806,32.8936230593597,34.61330344031143,35.40085252327418,0.4926516249223763,0.6292502562285752,0.2516145833333333,31.656946024160334,32.719457428312666,True,28.43194750489704,35.40085252327418,32.15300575584817,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/6 June/FLIR0578.jpg
2025-06-06 11:10:50,exif,6 June,2025-06-06,True,35.95153970523495,35.16430472052235,36.59217395859588,37.16055256644819,1.0,0.5201247117857073,0.15255208333333334,33.73990486633198,34.82215514969293,True,30.825846336931306,37.16055256644819,34.05359692508937,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/6 June/FLIR0580 (1).jpg
2025-06-06 11:10:50,exif,6 June,2025-06-06,True,35.95153970523495,35.16430472052235,36.59217395859588,37.16055256644819,1.0,0.5201247117857073,0.15255208333333334,33.73990486633198,34.82215514969293,True,30.825846336931306,37.16055256644819,34.05359692508937,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/6 June/FLIR0580.jpg
2025-06-06 11:10:53,exif,6 June,2025-06-06,True,35.81223001088807,35.00109965213943,36.42057924199088,36.979459793542276,1.0,0.5120549231344157,0.16567708333333334,33.58530318318526,34.701667986807564,True,30.808933840906434,36.979459793542276,33.9639793601429,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/6 June/FLIR0582.jpg
2025-06-06 11:10:53,exif,6 June,2025-06-06,True,35.81223001088807,35.00109965213943,36.42057924199088,36.979459793542276,1.0,0.5120549231344157,0.16567708333333334,33.58530318318526,34.701667986807564,True,30.808933840906434,36.979459793542276,33.9639793601429,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/6 June/FLIR0582 (1).jpg
2025-06-06 11:10:57,exif,6 June,2025-06-06,True,36.599167611644035,35.837030261039274,37.349449607104134,38.15980970688287,1.0,0.566739583363877,0.18864583333333335,34.28364658822312,35.45104764629451,True,31.394511292145125,38.15980970688287,34.74820720157427,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/6 June/FLIR0584 (1).jpg
2025-06-06 11:10:57,exif,6 June,2025-06-06,True,36.599167611644035,35.837030261039274,37.349449607104134,38.15980970688287,1.0,0.566739583363877,0.18864583333333335,34.28364658822312,35.45104764629451,True,31.394511292145125,38.15980970688287,34.74820720157427,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/6 June/FLIR0584.jpg
2025-06-06 11:11:00,exif,6 June,2025-06-06,True,36.70801771646949,35.92469646308325,37.4051363476521,38.10266578069229,1.0,0.545798694993995,0.19546875,34.435825750233846,35.564841833424666,True,31.88560424480221,38.10266578069229,34.89239318751313,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/6 June/FLIR0586 (1).jpg
2025-06-06 11:11:00,exif,6 June,2025-06-06,True,36.70801771646949,35.92469646308325,37.4051363476521,38.10266578069229,1.0,0.545798694993995,0.19546875,34.435825750233846,35.564841833424666,True,31.88560424480221,38.10266578069229,34.89239318751313,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/6 June/FLIR0586.jpg
2025-06-06 11:11:02,exif,6 June,2025-06-06,True,36.89795717727217,36.0967386498469,37.63870774915023,38.6305327709149,1.0,0.5674765945573426,0.18692708333333333,34.65432875721689,35.76463792959589,True,32.10902984311343,38.6305327709149,35.08235415437401,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/6 June/FLIR0588 (1).jpg
2025-06-06 11:11:02,exif,6 June,2025-06-06,True,36.89795717727217,36.0967386498469,37.63870774915023,38.6305327709149,1.0,0.5674765945573426,0.18692708333333333,34.65432875721689,35.76463792959589,True,32.10902984311343,38.6305327709149,35.08235415437401,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/6 June/FLIR0588.jpg
2025-06-06 11:14:06,exif,6 June,2025-06-06,True,35.56634071118121,34.719026506238606,36.37047740474628,37.670988183367456,1.0,0.6054371527494178,0.1659375,33.31039493693203,34.42617990717469,True,30.352301674950297,37.670988183367456,33.68003577181282,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/6 June/FLIR0590 (1).jpg
2025-06-06 11:14:06,exif,6 June,2025-06-06,True,35.56634071118121,34.719026506238606,36.37047740474628,37.670988183367456,1.0,0.6054371527494178,0.1659375,33.31039493693203,34.42617990717469,True,30.352301674950297,37.670988183367456,33.68003577181282,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/6 June/FLIR0590.jpg
2025-06-06 11:14:10,exif,6 June,2025-06-06,True,36.076023882636484,35.257777778860884,36.91201523714324,37.86891811376864,1.0,0.6161056679344533,0.20494791666666667,33.73902673559343,34.89561742446621,True,30.585042740932067,37.86891811376864,34.21608040373524,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/6 June/FLIR0592 (1).jpg
2025-06-06 11:14:10,exif,6 June,2025-06-06,True,36.076023882636484,35.257777778860884,36.91201523714324,37.86891811376864,1.0,0.6161056679344533,0.20494791666666667,33.73902673559343,34.89561742446621,True,30.585042740932067,37.86891811376864,34.21608040373524,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/6 June/FLIR0592.jpg
2025-06-06 11:14:14,exif,6 June,2025-06-06,True,35.97229803288343,35.139861575260454,36.806095564825284,37.84587900823732,1.0,0.6395020578165993,0.20848958333333334,33.66205178641434,34.80121695417445,True,30.166731364492534,37.84587900823732,34.12700759361098,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/6 June/FLIR0594 (1).jpg
2025-06-06 11:14:14,exif,6 June,2025-06-06,True,35.97229803288343,35.139861575260454,36.806095564825284,37.84587900823732,1.0,0.6395020578165993,0.20848958333333334,33.66205178641434,34.80121695417445,True,30.166731364492534,37.84587900823732,34.12700759361098,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/6 June/FLIR0594.jpg
2025-06-06 11:14:16,exif,6 June,2025-06-06,True,36.07707957198592,35.244356601449056,36.98141092950033,38.081056083752685,1.0,0.6533423084462853,0.21973958333333332,33.77850522940935,34.909351844683286,True,30.001889066819672,38.081056083752685,34.2676227458303,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/6 June/FLIR0596.jpg
2025-06-06 11:14:16,exif,6 June,2025-06-06,True,36.07707957198592,35.244356601449056,36.98141092950033,38.081056083752685,1.0,0.6533423084462853,0.21973958333333332,33.77850522940935,34.909351844683286,True,30.001889066819672,38.081056083752685,34.2676227458303,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/6 June/FLIR0596 (1).jpg
2025-06-06 11:14:20,exif,6 June,2025-06-06,True,35.98643485154747,35.14116634105625,36.724631152013444,37.58036143642141,1.0,0.5878788181168562,0.19536458333333334,33.7058600910388,34.81115063453311,True,30.157136669055888,37.58036143642141,34.128728558558166,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/6 June/FLIR0598.jpg
2025-06-06 11:14:20,exif,6 June,2025-06-06,True,35.98643485154747,35.14116634105625,36.724631152013444,37.58036143642141,1.0,0.5878788181168562,0.19536458333333334,33.7058600910388,34.81115063453311,True,30.157136669055888,37.58036143642141,34.128728558558166,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/6 June/FLIR0598 (1).jpg
2025-06-06 11:14:53,exif,6 June,2025-06-06,True,37.45154256684696,36.77738258221037,38.01000455984507,39.01906123097132,1.0,0.4513825640325445,0.3319270833333333,35.80945258018238,36.586553014631804,True,32.498410933768014,39.01906123097132,36.31583789631135,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/6 June/FLIR0600 (1).jpg
2025-06-06 11:14:53,exif,6 June,2025-06-06,True,37.45154256684696,36.77738258221037,38.01000455984507,39.01906123097132,1.0,0.4513825640325445,0.3319270833333333,35.80945258018238,36.586553014631804,True,32.498410933768014,39.01906123097132,36.31583789631135,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/6 June/FLIR0600.jpg
2025-06-06 11:14:55,exif,6 June,2025-06-06,True,37.47191094277626,36.807868662044314,38.083146189786305,39.06115381252624,1.0,0.47544334230723745,0.28,35.904813205370544,36.64708768408113,True,32.52146144340509,39.06115381252624,36.294176016777165,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/6 June/FLIR0602 (1).jpg
2025-06-06 11:14:55,exif,6 June,2025-06-06,True,37.47191094277626,36.807868662044314,38.083146189786305,39.06115381252624,1.0,0.47544334230723745,0.28,35.904813205370544,36.64708768408113,True,32.52146144340509,39.06115381252624,36.294176016777165,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/6 June/FLIR0602.jpg
2025-06-06 11:14:58,exif,6 June,2025-06-06,True,37.393609247638075,36.68645128251842,37.98350825379987,39.01308978195078,1.0,0.47498326950075026,0.26015625,35.83460011032116,36.57255517563705,True,32.33098433578698,39.01308978195078,36.198580937610124,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/6 June/FLIR0604 (1).jpg
2025-06-06 11:14:58,exif,6 June,2025-06-06,True,37.393609247638075,36.68645128251842,37.98350825379987,39.01308978195078,1.0,0.47498326950075026,0.26015625,35.83460011032116,36.57255517563705,True,32.33098433578698,39.01308978195078,36.198580937610124,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/6 June/FLIR0604.jpg
2025-06-06 11:15:00,exif,6 June,2025-06-06,True,37.469747805584255,36.73232638354875,38.09027209214912,38.692250116913215,1.0,0.5024632761639956,0.1990625,35.870386897536946,36.62240724718119,True,32.3463845522258,38.692250116913215,36.13023331737945,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/6 June/FLIR0606 (1).jpg
2025-06-06 11:15:00,exif,6 June,2025-06-06,True,37.469747805584255,36.73232638354875,38.09027209214912,38.692250116913215,1.0,0.5024632761639956,0.1990625,35.870386897536946,36.62240724718119,True,32.3463845522258,38.692250116913215,36.13023331737945,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/6 June/FLIR0606.jpg
2025-06-06 11:15:02,exif,6 June,2025-06-06,True,37.48935752544215,36.75587044848601,38.09309234543451,38.85777942149133,1.0,0.5014311450152968,0.20130208333333333,35.86283740693523,36.636847906723595,True,32.28484915813249,38.85777942149133,36.134089293171854,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/6 June/FLIR0608 (1).jpg
2025-06-06 11:15:02,exif,6 June,2025-06-06,True,37.48935752544215,36.75587044848601,38.09309234543451,38.85777942149133,1.0,0.5014311450152968,0.20130208333333333,35.86283740693523,36.636847906723595,True,32.28484915813249,38.85777942149133,36.134089293171854,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/6 June/FLIR0608.jpg
2025-06-13 12:05:11,exif,13 June,2025-06-13,True,29.598284480574833,28.44941703831381,30.587583821096302,31.760371778319552,0.0,0.7829300551663068,0.17609375,26.56357752990806,28.07766198518874,True,23.380161049061883,31.760371778319552,27.11971999173525,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/13 June/FLIR0610 (1).jpg
2025-06-13 12:05:11,exif,13 June,2025-06-13,True,29.598284480574833,28.44941703831381,30.587583821096302,31.760371778319552,0.0,0.7829300551663068,0.17609375,26.56357752990806,28.07766198518874,True,23.380161049061883,31.760371778319552,27.11971999173525,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/13 June/FLIR0610.jpg
2025-06-13 12:05:15,exif,13 June,2025-06-13,True,30.065316525600007,28.86426240939494,31.128228737826092,32.84994138351277,0.0,0.8317658198961198,0.19208333333333333,26.9969213182099,28.523115014047963,True,24.023905123887346,32.84994138351277,27.590805063741705,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/13 June/FLIR0612.jpg
2025-06-13 12:05:15,exif,13 June,2025-06-13,True,30.065316525600007,28.86426240939494,31.128228737826092,32.84994138351277,0.0,0.8317658198961198,0.19208333333333333,26.9969213182099,28.523115014047963,True,24.023905123887346,32.84994138351277,27.590805063741705,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/13 June/FLIR0612 (1).jpg
2025-06-13 12:05:21,exif,13 June,2025-06-13,True,30.156876473652318,28.908601293567074,31.29865763759824,33.404963274932584,0.0,0.8836348075730599,0.30041666666666667,27.10964283323284,28.597524925358606,True,24.116629558019838,33.404963274932584,27.995433627369966,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/13 June/FLIR0614 (1).jpg
2025-06-13 12:05:21,exif,13 June,2025-06-13,True,30.156876473652318,28.908601293567074,31.29865763759824,33.404963274932584,0.0,0.8836348075730599,0.30041666666666667,27.10964283323284,28.597524925358606,True,24.116629558019838,33.404963274932584,27.995433627369966,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/13 June/FLIR0614.jpg
2025-06-13 12:05:23,exif,13 June,2025-06-13,True,30.099100824043315,28.923553941246553,31.237347203809975,32.83227841762482,0.0,0.8503176550567197,0.288125,27.181152435215893,28.620277190866695,True,24.375240660369286,32.83227841762482,27.995101411570662,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/13 June/FLIR0616 (1).jpg
2025-06-13 12:05:23,exif,13 June,2025-06-13,True,30.099100824043315,28.923553941246553,31.237347203809975,32.83227841762482,0.0,0.8503176550567197,0.288125,27.181152435215893,28.620277190866695,True,24.375240660369286,32.83227841762482,27.995101411570662,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/13 June/FLIR0616.jpg
2025-06-13 12:05:26,exif,13 June,2025-06-13,True,30.08735139453298,28.848369957745547,31.272259891646854,33.08046059342183,0.0,0.8832044680587893,0.29515625,27.037138757776233,28.520034228108123,True,24.065254805620214,33.08046059342183,27.88748806302036,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/13 June/FLIR0618 (1).jpg
2025-06-13 12:05:26,exif,13 June,2025-06-13,True,30.08735139453298,28.848369957745547,31.272259891646854,33.08046059342183,0.0,0.8832044680587893,0.29515625,27.037138757776233,28.520034228108123,True,24.065254805620214,33.08046059342183,27.88748806302036,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/13 June/FLIR0618.jpg
2025-06-13 12:06:10,exif,13 June,2025-06-13,True,32.799140660141276,31.747572302296533,33.9219969634683,35.13247714424648,0.08639308855291576,0.809026248668126,0.07234375,30.08228364524757,31.426682036857038,True,27.058574612402253,35.13247714424648,30.27637893239446,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/13 June/FLIR0620 (1).jpg
2025-06-13 12:06:10,exif,13 June,2025-06-13,True,32.799140660141276,31.747572302296533,33.9219969634683,35.13247714424648,0.08639308855291576,0.809026248668126,0.07234375,30.08228364524757,31.426682036857038,True,27.058574612402253,35.13247714424648,30.27637893239446,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/13 June/FLIR0620.jpg
2025-06-13 12:06:16,exif,13 June,2025-06-13,True,33.35080584844597,32.242799656940704,34.266376376874234,35.31838808961453,0.20021130480718435,0.7464458862251504,0.09859375,30.210924569490544,31.785170786373044,True,25.945293482051625,35.31838808961453,30.53530645119497,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/13 June/FLIR0622 (1).jpg
2025-06-13 12:06:16,exif,13 June,2025-06-13,True,33.35080584844597,32.242799656940704,34.266376376874234,35.31838808961453,0.20021130480718435,0.7464458862251504,0.09859375,30.210924569490544,31.785170786373044,True,25.945293482051625,35.31838808961453,30.53530645119497,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/13 June/FLIR0622.jpg
2025-06-13 12:06:22,exif,13 June,2025-06-13,True,33.44504591415256,32.22296261178286,34.46969666768523,35.88624880591016,0.2587890625,0.8241473409122334,0.16,30.1271683792948,31.807513749926173,True,28.23675302325887,35.88624880591016,30.723091642505086,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/13 June/FLIR0624.jpg
2025-06-13 12:06:22,exif,13 June,2025-06-13,True,33.44504591415256,32.22296261178286,34.46969666768523,35.88624880591016,0.2587890625,0.8241473409122334,0.16,30.1271683792948,31.807513749926173,True,28.23675302325887,35.88624880591016,30.723091642505086,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/13 June/FLIR0624 (1).jpg
2025-06-13 12:06:26,exif,13 June,2025-06-13,True,33.40881395263489,32.14340244912421,34.495093021452305,36.03838590628425,0.271356783919598,0.8651281934949958,0.16583333333333333,30.07901197299077,31.764555956962823,True,27.71823026349881,36.03838590628425,30.681876810816405,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/13 June/FLIR0626 (1).jpg
2025-06-13 12:06:26,exif,13 June,2025-06-13,True,33.40881395263489,32.14340244912421,34.495093021452305,36.03838590628425,0.271356783919598,0.8651281934949958,0.16583333333333333,30.07901197299077,31.764555956962823,True,27.71823026349881,36.03838590628425,30.681876810816405,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/13 June/FLIR0626.jpg
2025-06-13 12:06:32,exif,13 June,2025-06-13,True,33.35691228269303,32.15596988257823,34.45782775673416,35.74834045541115,0.2577706323687031,0.8663980433115646,0.2915625,29.916238333678677,31.66956330212139,True,27.29354732794411,35.74834045541115,30.984644083731478,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/13 June/FLIR0628 (1).jpg
2025-06-13 12:06:32,exif,13 June,2025-06-13,True,33.35691228269303,32.15596988257823,34.45782775673416,35.74834045541115,0.2577706323687031,0.8663980433115646,0.2915625,29.916238333678677,31.66956330212139,True,27.29354732794411,35.74834045541115,30.984644083731478,19200,Teledyne FLIR,FLIR Cx5,data/raw_room2/thermal/Thermal_Imaging_Data/June 2025/13 June/FLIR0628.jpg
