time,vid_flow_mean_avg,slow,trend,diurnal,fast_residual
2025-06-06 09:00:00,,0.20839313176743868,0.2196084915820063,-0.011215359814567607,
2025-06-06 10:00:00,,0.20395258323576018,0.2196084915820063,-0.015655908346246115,
2025-06-06 11:00:00,,0.19795044026283162,0.2196084915820063,-0.02165805131917468,
2025-06-06 12:00:00,,0.2067767896667012,0.2196084915820063,-0.012831701915305097,
2025-06-06 13:00:00,,0.19971713938221283,0.2196084915820063,-0.019891352199793457,
2025-06-06 14:00:00,,0.21924575049587036,0.2196084915820063,-0.0003627410861359442,
2025-06-06 15:00:00,,0.23653760740913976,0.2196084915820063,0.016929115827133467,
2025-06-06 16:00:00,,0.27928728915615386,0.2196084915820063,0.05967879757414759,
2025-06-06 17:00:00,,0.28850676202311715,0.2196084915820063,0.06889827044111084,
2025-06-06 18:00:00,,0.2920622079273069,0.2196084915820063,0.07245371634530062,
2025-06-06 19:00:00,,0.2678301684673943,0.2196084915820063,0.048221676885388025,
2025-06-06 20:00:00,,0.2678301684673943,0.2196084915820063,0.048221676885388025,
2025-06-06 21:00:00,,0.2678301684673943,0.2196084915820063,0.048221676885388025,
2025-06-06 22:00:00,,0.2678301684673943,0.2196084915820063,0.048221676885388025,
2025-06-06 23:00:00,,0.26415911493966876,0.2196084915820063,0.04455062335766249,
2025-06-07 00:00:00,,0.26048806141194325,0.2196084915820063,0.04087956982993694,
2025-06-07 01:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-07 02:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-07 03:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-07 04:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-07 05:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-07 06:00:00,,0.27454404958256695,0.2196084915820063,0.05493555800056063,
2025-06-07 07:00:00,,0.2711976596393578,0.2196084915820063,0.05158916805735151,
2025-06-07 08:00:00,,0.25212277215939116,0.2196084915820063,0.03251428057738487,
2025-06-07 09:00:00,,0.20839313176743868,0.2196084915820063,-0.011215359814567607,
2025-06-07 10:00:00,,0.20395258323576018,0.2196084915820063,-0.015655908346246115,
2025-06-07 11:00:00,,0.19795044026283162,0.2196084915820063,-0.02165805131917468,
2025-06-07 12:00:00,,0.2067767896667012,0.2196084915820063,-0.012831701915305097,
2025-06-07 13:00:00,,0.19971713938221283,0.2196084915820063,-0.019891352199793457,
2025-06-07 14:00:00,,0.21924575049587036,0.2196084915820063,-0.0003627410861359442,
2025-06-07 15:00:00,,0.23653760740913976,0.2196084915820063,0.016929115827133467,
2025-06-07 16:00:00,,0.27928728915615386,0.2196084915820063,0.05967879757414759,
2025-06-07 17:00:00,,0.28850676202311715,0.2196084915820063,0.06889827044111084,
2025-06-07 18:00:00,,0.2920622079273069,0.2196084915820063,0.07245371634530062,
2025-06-07 19:00:00,,0.2678301684673943,0.2196084915820063,0.048221676885388025,
2025-06-07 20:00:00,,0.2678301684673943,0.2196084915820063,0.048221676885388025,
2025-06-07 21:00:00,,0.2678301684673943,0.2196084915820063,0.048221676885388025,
2025-06-07 22:00:00,,0.2678301684673943,0.2196084915820063,0.048221676885388025,
2025-06-07 23:00:00,,0.26415911493966876,0.2196084915820063,0.04455062335766249,
2025-06-08 00:00:00,,0.26048806141194325,0.2196084915820063,0.04087956982993694,
2025-06-08 01:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-08 02:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-08 03:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-08 04:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-08 05:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-08 06:00:00,,0.27454404958256695,0.2196084915820063,0.05493555800056063,
2025-06-08 07:00:00,,0.2711976596393578,0.2196084915820063,0.05158916805735151,
2025-06-08 08:00:00,,0.25212277215939116,0.2196084915820063,0.03251428057738487,
2025-06-08 09:00:00,,0.20839313176743868,0.2196084915820063,-0.011215359814567607,
2025-06-08 10:00:00,,0.20395258323576018,0.2196084915820063,-0.015655908346246115,
2025-06-08 11:00:00,,0.19795044026283162,0.2196084915820063,-0.02165805131917468,
2025-06-08 12:00:00,,0.2067767896667012,0.2196084915820063,-0.012831701915305097,
2025-06-08 13:00:00,,0.19971713938221283,0.2196084915820063,-0.019891352199793457,
2025-06-08 14:00:00,,0.21924575049587036,0.2196084915820063,-0.0003627410861359442,
2025-06-08 15:00:00,,0.23653760740913976,0.2196084915820063,0.016929115827133467,
2025-06-08 16:00:00,,0.27928728915615386,0.2196084915820063,0.05967879757414759,
2025-06-08 17:00:00,,0.28850676202311715,0.2196084915820063,0.06889827044111084,
2025-06-08 18:00:00,,0.2920622079273069,0.2196084915820063,0.07245371634530062,
2025-06-08 19:00:00,,0.2678301684673943,0.2196084915820063,0.048221676885388025,
2025-06-08 20:00:00,,0.2678301684673943,0.2196084915820063,0.048221676885388025,
2025-06-08 21:00:00,,0.2678301684673943,0.2196084915820063,0.048221676885388025,
2025-06-08 22:00:00,,0.2678301684673943,0.2196084915820063,0.048221676885388025,
2025-06-08 23:00:00,,0.26415911493966876,0.2196084915820063,0.04455062335766249,
2025-06-09 00:00:00,,0.26048806141194325,0.2196084915820063,0.04087956982993694,
2025-06-09 01:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-09 02:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-09 03:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-09 04:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-09 05:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-09 06:00:00,,0.27454404958256695,0.2196084915820063,0.05493555800056063,
2025-06-09 07:00:00,,0.2711976596393578,0.2196084915820063,0.05158916805735151,
2025-06-09 08:00:00,,0.25212277215939116,0.2196084915820063,0.03251428057738487,
2025-06-09 09:00:00,,0.20839313176743868,0.2196084915820063,-0.011215359814567607,
2025-06-09 10:00:00,,0.20395258323576018,0.2196084915820063,-0.015655908346246115,
2025-06-09 11:00:00,,0.19795044026283162,0.2196084915820063,-0.02165805131917468,
2025-06-09 12:00:00,,0.2067767896667012,0.2196084915820063,-0.012831701915305097,
2025-06-09 13:00:00,,0.19971713938221283,0.2196084915820063,-0.019891352199793457,
2025-06-09 14:00:00,,0.21924575049587036,0.2196084915820063,-0.0003627410861359442,
2025-06-09 15:00:00,,0.23653760740913976,0.2196084915820063,0.016929115827133467,
2025-06-09 16:00:00,,0.27928728915615386,0.2196084915820063,0.05967879757414759,
2025-06-09 17:00:00,,0.28850676202311715,0.2196084915820063,0.06889827044111084,
2025-06-09 18:00:00,,0.2920622079273069,0.2196084915820063,0.07245371634530062,
2025-06-09 19:00:00,,0.2678301684673943,0.2196084915820063,0.048221676885388025,
2025-06-09 20:00:00,,0.2678301684673943,0.2196084915820063,0.048221676885388025,
2025-06-09 21:00:00,,0.2678301684673943,0.2196084915820063,0.048221676885388025,
2025-06-09 22:00:00,,0.2678301684673943,0.2196084915820063,0.048221676885388025,
2025-06-09 23:00:00,,0.26415911493966876,0.2196084915820063,0.04455062335766249,
2025-06-10 00:00:00,,0.26048806141194325,0.2196084915820063,0.04087956982993694,
2025-06-10 01:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-10 02:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-10 03:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-10 04:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-10 05:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-10 06:00:00,,0.27454404958256695,0.2196084915820063,0.05493555800056063,
2025-06-10 07:00:00,,0.2711976596393578,0.2196084915820063,0.05158916805735151,
2025-06-10 08:00:00,,0.25212277215939116,0.2196084915820063,0.03251428057738487,
2025-06-10 09:00:00,,0.20839313176743868,0.2196084915820063,-0.011215359814567607,
2025-06-10 10:00:00,,0.20395258323576018,0.2196084915820063,-0.015655908346246115,
2025-06-10 11:00:00,,0.19795044026283162,0.2196084915820063,-0.02165805131917468,
2025-06-10 12:00:00,,0.2067767896667012,0.2196084915820063,-0.012831701915305097,
2025-06-10 13:00:00,,0.19971713938221283,0.2196084915820063,-0.019891352199793457,
2025-06-10 14:00:00,,0.21924575049587036,0.2196084915820063,-0.0003627410861359442,
2025-06-10 15:00:00,,0.23653760740913976,0.2196084915820063,0.016929115827133467,
2025-06-10 16:00:00,,0.27928728915615386,0.2196084915820063,0.05967879757414759,
2025-06-10 17:00:00,,0.28850676202311715,0.2196084915820063,0.06889827044111084,
2025-06-10 18:00:00,,0.2920622079273069,0.2196084915820063,0.07245371634530062,
2025-06-10 19:00:00,,0.2678301684673943,0.2196084915820063,0.048221676885388025,
2025-06-10 20:00:00,,0.2678301684673943,0.2196084915820063,0.048221676885388025,
2025-06-10 21:00:00,,0.2678301684673943,0.2196084915820063,0.048221676885388025,
2025-06-10 22:00:00,,0.2678301684673943,0.2196084915820063,0.048221676885388025,
2025-06-10 23:00:00,,0.26415911493966876,0.2196084915820063,0.04455062335766249,
2025-06-11 00:00:00,,0.26048806141194325,0.2196084915820063,0.04087956982993694,
2025-06-11 01:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-11 02:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-11 03:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-11 04:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-11 05:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-11 06:00:00,,0.27454404958256695,0.2196084915820063,0.05493555800056063,
2025-06-11 07:00:00,,0.2711976596393578,0.2196084915820063,0.05158916805735151,
2025-06-11 08:00:00,,0.25212277215939116,0.2196084915820063,0.03251428057738487,
2025-06-11 09:00:00,,0.20839313176743868,0.2196084915820063,-0.011215359814567607,
2025-06-11 10:00:00,,0.20395258323576018,0.2196084915820063,-0.015655908346246115,
2025-06-11 11:00:00,,0.19795044026283162,0.2196084915820063,-0.02165805131917468,
2025-06-11 12:00:00,,0.2067767896667012,0.2196084915820063,-0.012831701915305097,
2025-06-11 13:00:00,,0.19971713938221283,0.2196084915820063,-0.019891352199793457,
2025-06-11 14:00:00,,0.21924575049587036,0.2196084915820063,-0.0003627410861359442,
2025-06-11 15:00:00,,0.23653760740913976,0.2196084915820063,0.016929115827133467,
2025-06-11 16:00:00,,0.27928728915615386,0.2196084915820063,0.05967879757414759,
2025-06-11 17:00:00,,0.28850676202311715,0.2196084915820063,0.06889827044111084,
2025-06-11 18:00:00,,0.2920622079273069,0.2196084915820063,0.07245371634530062,
2025-06-11 19:00:00,,0.2678301684673943,0.2196084915820063,0.048221676885388025,
2025-06-11 20:00:00,,0.2678301684673943,0.2196084915820063,0.048221676885388025,
2025-06-11 21:00:00,,0.2678301684673943,0.2196084915820063,0.048221676885388025,
2025-06-11 22:00:00,,0.2678301684673943,0.2196084915820063,0.048221676885388025,
2025-06-11 23:00:00,,0.26415911493966876,0.2196084915820063,0.04455062335766249,
2025-06-12 00:00:00,,0.26048806141194325,0.2196084915820063,0.04087956982993694,
2025-06-12 01:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-12 02:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-12 03:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-12 04:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-12 05:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-12 06:00:00,,0.27454404958256695,0.2196084915820063,0.05493555800056063,
2025-06-12 07:00:00,,0.2711976596393578,0.2196084915820063,0.05158916805735151,
2025-06-12 08:00:00,,0.25212277215939116,0.2196084915820063,0.03251428057738487,
2025-06-12 09:00:00,,0.20839313176743868,0.2196084915820063,-0.011215359814567607,
2025-06-12 10:00:00,,0.20395258323576018,0.2196084915820063,-0.015655908346246115,
2025-06-12 11:00:00,,0.19795044026283162,0.2196084915820063,-0.02165805131917468,
2025-06-12 12:00:00,,0.2067767896667012,0.2196084915820063,-0.012831701915305097,
2025-06-12 13:00:00,,0.19971713938221283,0.2196084915820063,-0.019891352199793457,
2025-06-12 14:00:00,,0.21924575049587036,0.2196084915820063,-0.0003627410861359442,
2025-06-12 15:00:00,,0.23653760740913976,0.2196084915820063,0.016929115827133467,
2025-06-12 16:00:00,,0.27928728915615386,0.2196084915820063,0.05967879757414759,
2025-06-12 17:00:00,,0.28850676202311715,0.2196084915820063,0.06889827044111084,
2025-06-12 18:00:00,,0.2920622079273069,0.2196084915820063,0.07245371634530062,
2025-06-12 19:00:00,,0.2678301684673943,0.2196084915820063,0.048221676885388025,
2025-06-12 20:00:00,,0.2678301684673943,0.2196084915820063,0.048221676885388025,
2025-06-12 21:00:00,,0.2678301684673943,0.2196084915820063,0.048221676885388025,
2025-06-12 22:00:00,,0.2678301684673943,0.2196084915820063,0.048221676885388025,
2025-06-12 23:00:00,,0.26415911493966876,0.2196084915820063,0.04455062335766249,
2025-06-13 00:00:00,,0.26048806141194325,0.2196084915820063,0.04087956982993694,
2025-06-13 01:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-13 02:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-13 03:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-13 04:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-13 05:00:00,,0.2568170078842177,0.2196084915820063,0.03720851630221141,
2025-06-13 06:00:00,,0.27454404958256695,0.2196084915820063,0.05493555800056063,
2025-06-13 07:00:00,,0.2711976596393578,0.2196084915820063,0.05158916805735151,
2025-06-13 08:00:00,,0.25212277215939116,0.2196084915820063,0.03251428057738487,
2025-06-13 09:00:00,,0.20839313176743868,0.2196084915820063,-0.011215359814567607,
2025-06-13 10:00:00,,0.20395258323576018,0.2196084915820063,-0.015655908346246115,
2025-06-13 11:00:00,,0.19795044026283162,0.2196084915820063,-0.02165805131917468,
2025-06-13 12:00:00,,0.2067767896667012,0.2196084915820063,-0.012831701915305097,
2025-06-13 13:00:00,,0.19971713938221283,0.2196084915820063,-0.019891352199793457,
2025-06-13 14:00:00,,0.21924575049587036,0.2196084915820063,-0.0003627410861359442,
2025-06-13 15:00:00,,0.23653760740913976,0.2196084915820063,0.016929115827133467,
2025-06-13 16:00:00,,0.27928728915615386,0.2196084915820063,0.05967879757414759,
2025-06-13 17:00:00,,0.28850676202311715,0.2196084915820063,0.06889827044111084,
2025-06-13 18:00:00,,0.2920622079273069,0.2196084915820063,0.07245371634530062,
2025-06-13 19:00:00,,0.2678301684673943,0.2196084915820063,0.048221676885388025,
2025-06-13 20:00:00,,0.2678301684673943,0.2196084915820063,0.048221676885388025,
2025-06-13 21:00:00,,0.2678301684673943,0.2196084915820063,0.048221676885388025,
2025-06-13 22:00:00,,0.2678301684673943,0.2196084915820063,0.048221676885388025,
2025-06-13 23:00:00,,0.26415911493966876,0.2196084915820063,0.04455062335766249,
