time,vid_row_present,vid_flow_mean_avg,vid_flow_mean_std,vid_flow_var_avg,vid_occupancy_avg,vid_occupancy_std,vid_occupancy_p90,vid_n_frames_lit,vid_dark_fraction,vid_file_count,aud_rms_db_mean,aud_centroid_hz_mean,aud_flux_mean,aud_zcr_mean,aud_flatness_mean,aud_voc_frac_mean,aud_voc_activity_frac,aud_transient_rate,aud_ste_db_mean,aud_n_frames,aud_gap_hours_since_prev,env_temp_day_mean_c,env_temp_am_min_c,env_temp_am_max_c,env_temp_pm_c,env_temp_am_range_c,env_temp_am_pm_swing_c,env_rh_day_mean_pct,env_rh_am_pm_change_pct,env_temp_rate_c_per_day,env_temp_roll_mean_c,env_temp_roll_slope_c_per_day,env_day_index,has_video_lit,has_audio,has_env
2025-06-06 23:00:00,False,,,,,,,,,,-30.333519,707.1456476443078,8.53486552477905,0.0319893050086492,0.0012543327,0.008555232,0.0028815880752058,0.0,26.976639,112438.0,1.0,32.5,31.7,33.4,32.4,1.6999999999999993,-0.1499999999999985,17.5,1.0,0.8000000000000007,32.34,1.6000000000000014,1,False,True,True
2025-06-07 00:00:00,False,,,,,,,,,,-28.514366,673.35535874942,10.137706899164147,0.0310513314837955,0.0010347653,0.0049127275,0.0,0.0,28.777277,112438.0,1.0,32.5,32.3,32.7,32.5,0.4000000000000057,0.0,15.0,0.0,0.0,32.25555555555555,0.6000000000000005,2,False,True,True
2025-06-07 01:00:00,False,,,,,,,,,,-23.6107,606.4204743132244,12.054981604582403,0.0263077102769971,0.00061205955,0.0026104748,2.668137106672121e-05,0.0,33.637817,112438.0,1.0,32.5,32.3,32.7,32.5,0.4000000000000057,0.0,15.0,0.0,0.0,32.25555555555555,0.6000000000000005,2,False,True,True
2025-06-07 02:00:00,False,,,,,,,,,,-26.03077,666.6936749056731,9.545906809551983,0.0268563985943395,0.0007503204,0.00310473,8.898697230725422e-06,0.0,31.219868,112376.0,1.0,32.5,32.3,32.7,32.5,0.4000000000000057,0.0,15.0,0.0,0.0,32.25555555555555,0.6000000000000005,2,False,True,True
2025-06-07 03:00:00,False,,,,,,,,,,-26.24018,739.1953150240347,9.219615740161473,0.0302326685039755,0.00096064294,0.004713026,0.0,0.0,31.001131,112438.0,1.0,32.5,32.3,32.7,32.5,0.4000000000000057,0.0,15.0,0.0,0.0,32.25555555555555,0.6000000000000005,2,False,True,True
2025-06-07 04:00:00,False,,,,,,,,,,-28.727606,779.8875646715761,9.72746720856584,0.0341086848279718,0.0014501113,0.0067718825,0.000124513064978,0.0,28.558779,112438.0,1.0,32.5,32.3,32.7,32.5,0.4000000000000057,0.0,15.0,0.0,0.0,32.25555555555555,0.6000000000000005,2,False,True,True
2025-06-07 05:00:00,False,,,,,,,,,,-28.75427,718.009207033246,10.372216468063552,0.032956817382135,0.00121177,0.010983083,0.0055408313915224,0.000124513064978,28.535666,112438.0,1.0,32.5,32.3,32.7,32.5,0.4000000000000057,0.0,15.0,0.0,0.0,32.25555555555555,0.6000000000000005,2,False,True,True
2025-06-07 06:00:00,False,,,,,,,,,,-28.522005,676.0150208411118,11.115037385972604,0.0287661919096524,0.0010644951,0.0041917185,0.0,0.0,28.756536,112438.0,1.0,32.5,32.3,32.7,32.5,0.4000000000000057,0.0,15.0,0.0,0.0,32.25555555555555,0.6000000000000005,2,False,True,True
2025-06-07 07:00:00,False,,,,,,,,,,-28.264614,771.9375906235392,11.363037673362442,0.0346833070642265,0.0015137271,0.007188488,0.000186769597467,0.0,29.003345,112438.0,1.0,32.5,32.3,32.7,32.5,0.4000000000000057,0.0,15.0,0.0,0.0,32.25555555555555,0.6000000000000005,2,False,True,True
2025-06-07 08:00:00,False,,,,,,,,,,-28.39152,794.0034509190544,11.27985104174895,0.0359412739531345,0.0016653015,0.008024028,0.0004448121558265,0.0,28.880215,112407.0,1.0,32.5,32.3,32.7,32.5,0.4000000000000057,0.0,15.0,0.0,0.0,32.25555555555555,0.6000000000000005,2,False,True,True
2025-06-07 09:00:00,False,,,,,,,,,,-28.184198,799.3691779311384,11.751286989817377,0.0372509634476333,0.00204607,0.009882143,0.0010049983101798,5.336274213344243e-05,29.092434,112438.0,1.0,32.5,32.3,32.7,32.5,0.4000000000000057,0.0,15.0,0.0,0.0,32.25555555555555,0.6000000000000005,2,False,True,True
2025-06-07 10:00:00,False,,,,,,,,,,-28.161858,866.6872205493862,11.789220841889964,0.0408517933911355,0.0020091766,0.011818634,0.0005425212116899,0.0,29.111696,112438.0,1.0,32.5,32.3,32.7,32.5,0.4000000000000057,0.0,15.0,0.0,0.0,32.25555555555555,0.6000000000000005,2,False,True,True
2025-06-07 11:00:00,False,,,,,,,,,,-28.625278,708.6962293280609,10.42921512826118,0.0316856480766066,0.0011993353,0.008612321,0.0039933118696526,0.0,28.647446,112438.0,1.0,32.5,32.3,32.7,32.5,0.4000000000000057,0.0,15.0,0.0,0.0,32.25555555555555,0.6000000000000005,2,False,True,True
2025-06-07 12:00:00,False,,,,,,,,,,-26.904024,648.1124720120118,10.497078560137796,0.0285854759956598,0.00083258894,0.004212987,0.0004980522599121,0.0,30.36122,112438.0,1.0,32.5,32.3,32.7,32.5,0.4000000000000057,0.0,15.0,0.0,0.0,32.25555555555555,0.6000000000000005,2,False,True,True
2025-06-07 13:00:00,False,,,,,,,,,,-24.09075,694.3967044591342,11.034860166494491,0.0285120066864627,0.0007320059,0.0041113677,5.336274213344243e-05,0.0,33.14596,112438.0,1.0,32.5,32.3,32.7,32.5,0.4000000000000057,0.0,15.0,0.0,0.0,32.25555555555555,0.6000000000000005,2,False,True,True
2025-06-07 14:00:00,False,,,,,,,,,,-26.07396,694.6319971937509,9.66286395714243,0.0314076998096203,0.0010829922,0.005376075,0.0002224060779132,0.0,31.175169,112407.0,1.0,32.5,32.3,32.7,32.5,0.4000000000000057,0.0,15.0,0.0,0.0,32.25555555555555,0.6000000000000005,2,False,True,True
2025-06-07 15:00:00,False,,,,,,,,,,-25.638493,667.0316031055793,10.156369567760295,0.0306532822533307,0.00097597216,0.004831082,0.000124513064978,0.0,31.609592,112438.0,1.0,32.5,32.3,32.7,32.5,0.4000000000000057,0.0,15.0,0.0,0.0,32.25555555555555,0.6000000000000005,2,False,True,True
2025-06-07 16:00:00,False,,,,,,,,,,-30.274603,861.8803107892816,8.139772910224575,0.0432763413920338,0.002100717,0.011628181,0.0008182287127127,0.0,27.008099,112438.0,1.0,32.5,32.3,32.7,32.5,0.4000000000000057,0.0,15.0,0.0,0.0,32.25555555555555,0.6000000000000005,2,False,True,True
2025-06-07 17:00:00,False,,,,,,,,,,-29.99508,810.968749543163,9.137152879697078,0.046410464475422,0.0017108364,0.029172642,0.0162756363506999,0.0003824329852896,27.287886,112438.0,1.0,32.5,32.3,32.7,32.5,0.4000000000000057,0.0,15.0,0.0,0.0,32.25555555555555,0.6000000000000005,2,False,True,True
2025-06-07 18:00:00,False,,,,,,,,,,-28.622732,674.0838889798285,9.150416254045174,0.0315345318086412,0.0010677417,0.0046498766,0.0,8.893790355573739e-06,28.649694,112438.0,1.0,32.5,32.3,32.7,32.5,0.4000000000000057,0.0,15.0,0.0,0.0,32.25555555555555,0.6000000000000005,2,False,True,True
2025-06-07 19:00:00,False,,,,,,,,,,-30.384535,781.2340673773313,8.340160938987724,0.0351187206365952,0.0016129088,0.007829243,0.0004269019370675,0.0,26.907373,112438.0,1.0,32.5,32.3,32.7,32.5,0.4000000000000057,0.0,15.0,0.0,0.0,32.25555555555555,0.6000000000000005,2,False,True,True
2025-06-07 20:00:00,False,,,,,,,,,,-28.926785,752.1216912699598,9.391947636961108,0.0359548094480325,0.0015145333,0.007784708,0.0004448121558265,0.0,28.350029,112407.0,1.0,32.5,32.3,32.7,32.5,0.4000000000000057,0.0,15.0,0.0,0.0,32.25555555555555,0.6000000000000005,2,False,True,True
2025-06-07 21:00:00,False,,,,,,,,,,-23.192013,581.5366991775359,12.129729254669126,0.0262485978383642,0.00058167864,0.0026344282,7.115032284458991e-05,0.0,34.046886,112438.0,1.0,32.5,32.3,32.7,32.5,0.4000000000000057,0.0,15.0,0.0,0.0,32.25555555555555,0.6000000000000005,2,False,True,True
2025-06-07 22:00:00,False,,,,,,,,,,-24.372795,606.5861760851011,10.77231666455221,0.0256771023252814,0.0005627815,0.002413677,8.893790355573738e-05,0.0,32.861774,112438.0,1.0,32.5,32.3,32.7,32.5,0.4000000000000057,0.0,15.0,0.0,0.0,32.25555555555555,0.6000000000000005,2,False,True,True
2025-06-07 23:00:00,False,,,,,,,,,,-27.626669,690.758394949252,9.592071544766972,0.03131448866542,0.0009397968,0.009451007,0.0054074245361888,0.0,29.62574,112438.0,1.0,32.5,32.3,32.7,32.5,0.4000000000000057,0.0,15.0,0.0,0.0,32.25555555555555,0.6000000000000005,2,False,True,True
2025-06-08 00:00:00,False,,,,,,,,,,-28.832224,678.3993117024809,9.5949353239669,0.0285274231687685,0.0010043464,0.004012092,0.0,0.0,28.434456,56219.0,1.0,32.49999999999999,32.3,32.9,32.3,0.6000000000000014,-0.2999999999999971,14.5,-1.0,-7.105427357601002e-15,32.1047619047619,0.3199999999999974,3,False,True,True
2025-06-08 01:00:00,False,,,,,,,,,,-29.525814,760.2068095355829,9.824275666987278,0.0325503520551326,0.0015618872,0.006283872,3.5575161422294955e-05,0.0,27.756441,56219.0,1.0,32.49999999999999,32.3,32.9,32.3,0.6000000000000014,-0.2999999999999971,14.5,-1.0,-7.105427357601002e-15,32.1047619047619,0.3199999999999974,3,False,True,True
2025-06-08 02:00:00,False,,,,,,,,,,-29.184061,742.1150578046874,10.11380558663406,0.031665179842671,0.0014587691,0.0057162917,0.0002046700363066,0.0,28.092592,112376.0,1.0,32.49999999999999,32.3,32.9,32.3,0.6000000000000014,-0.2999999999999971,14.5,-1.0,-7.105427357601002e-15,32.1047619047619,0.3199999999999974,3,False,True,True
